id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_left,att_goal_high_right,att_ibox_blocked,att_lf_total,att_miss_high,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_one_on_one,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_clearance,effective_head_clearance,final_third_entries,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_openplay,head_clearance,head_pass,interception,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shot_off_target,six_yard_block,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_distance_in_m,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_pull_back,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_tackle,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_throws,assist_own_goal,att_bx_centre,att_bx_right,att_cmiss_left,att_cmiss_right,att_fastbreak,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_hd_miss,att_hd_target,att_hd_total,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_target,att_miss_high_left,att_miss_high_right,att_miss_left,att_obox_post,att_obp_goal,att_obx_right,att_post_right,att_setpiece,att_sv_high_left,att_sv_low_centre,big_chance_created,big_chance_scored,blocked_cross,clearance_off_line,dangerous_play,effective_blocked_cross,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,hit_woodwork,interceptions_in_box,offside_provoked,overrun,penalty_conceded,pen_goals_conceded,post_scoring_att,shield_ball_oop,shot_fastbreak,total_fastbreak,total_flick_on,total_offside,total_throws,won_corners,yellow_card,att_cmiss_high,att_goal_high_centre,att_goal_high_left,att_hd_goal,att_sv_low_left,error_lead_to_shot,fouled_final_third,goal_assist_setplay,own_goals,accurate_goal_kicks,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,att_assist_setplay,att_cmiss_high_right,att_lg_centre,att_sv_high_centre,att_sv_high_right,foul_throw_in,att_freekick_miss,att_freekick_total,att_ibox_post,error_lead_to_goal,last_man_tackle,freekick_cross,assist_attempt_saved,assist_free_kick_won,accurate_pull_back,corner_taken,times_tackled,winning_goal,accurate_corners_intobox,accurate_freekick_cross,goal_assist_deadball,second_goal_assist,total_corners_intobox,att_hd_post,red_card,second_yellow,att_post_high,assist_penalty_won,att_cmiss_high_left,penalty_won,att_freekick_goal,att_freekick_target,att_obxd_left,att_obx_left,goal_fastbreak,att_post_left,att_pen_goal,att_freekick_post,assist_blocked_shot,assist_handball_won,assist_pass_lost,assist_post,att_pen_post,att_pen_target,att_obxd_right,att_corner,rescinded_red_card,att_pen_miss,att_lg_right,att_lg_left
11191,79,169.0,11.0,303.0,2.0,33.0,17.0,468.0,1.0,74.0,60.0,30.0,12.0,217.0,129.0,43.0,17.0,15.0,8.0,,8.0,9.0,6.0,8.0,7.0,,6.0,4.0,17.0,1.0,46.0,3.0,10.0,38.0,,165.0,133.0,4.0,57.0,15.0,23.0,3.0,30.0,5.0,55.0,9.0,217.0,187.0,25.0,11.0,64.0,21.0,195.0,26.0,5.0,45.0,39.0,3.0,11.0,88.0,23.0,23.0,90.0,33.0,18.0,15.0,8.0,2247.0,4.0,16.0,20.0,635.0,3.0,139.0,90.0,53.0,403.0,403.0,15.0,52.0,66.0,57.0,191.0,25.0,2.0,176.0,462.0,28.0,20.0,196.0,30.0,25.0,107.0,35.0,35.0,255083.5844116211,285.0,480.0,7.0,39.0,33.0,641.0,3.0,60.0,9.0,4.0,42.0,1.0,1191.0,103.0,76.0,76.0,24.0,6.0,61.0,30.0,4.0,4.0,9.0,5.0,,22.0,5.0,3.0,2.0,4.0,,0.0,2.0,8.0,4.0,13.0,5.0,19.0,11.0,1.0,1.0,1.0,4.0,6.0,,,,,4.0,,7.0,5.0,4.0,4.0,,,4.0,6.0,5.0,3.0,4.0,1.0,1.0,2.0,,15.0,,1.0,,,4.0,5.0,56.0,14.0,5.0,19.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15418,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9100,79,326.0,22.0,343.0,2.0,18.0,33.0,657.0,,36.0,37.0,29.0,9.0,196.0,138.0,13.0,6.0,11.0,2.0,,2.0,14.0,1.0,1.0,2.0,,3.0,1.0,6.0,1.0,17.0,1.0,1.0,2.0,,187.0,110.0,2.0,36.0,4.0,19.0,5.0,9.0,11.0,22.0,6.0,91.0,89.0,30.0,17.0,83.0,10.0,183.0,23.0,3.0,30.0,28.0,3.0,17.0,72.0,29.0,29.0,184.0,90.0,51.0,16.0,7.0,2042.0,9.0,6.0,7.0,768.0,7.0,148.0,72.0,55.0,233.0,233.0,5.0,47.0,58.0,36.0,232.0,8.0,,143.0,640.0,24.0,15.0,358.0,40.0,30.0,9.0,55.0,34.0,266547.4975585937,194.0,483.0,25.0,20.0,68.0,786.0,,19.0,7.0,6.0,34.0,2.0,1112.0,30.0,23.0,23.0,14.0,7.0,5.0,19.0,12.0,7.0,1.0,20.0,,11.0,,2.0,,1.0,1.0,1.0,1.0,3.0,,3.0,3.0,5.0,3.0,2.0,3.0,2.0,,4.0,,,,,1.0,1.0,0.0,1.0,3.0,4.0,,,4.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,2.0,,,1.0,1.0,13.0,3.0,27.0,4.0,2.0,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,0.0,,,,,,14.0,,,,24.0,,,5.0,3.0,1.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3851,79,165.0,18.0,348.0,0.0,40.0,20.0,510.0,3.0,84.0,76.0,37.0,25.0,238.0,185.0,46.0,23.0,20.0,8.0,,10.0,7.0,3.0,7.0,6.0,,12.0,5.0,21.0,1.0,55.0,5.0,13.0,42.0,7.0,206.0,121.0,4.0,57.0,16.0,42.0,4.0,17.0,9.0,62.0,12.0,264.0,161.0,37.0,30.0,86.0,43.0,212.0,31.0,7.0,41.0,36.0,4.0,30.0,123.0,19.0,19.0,162.0,73.0,39.0,19.0,9.0,2823.0,8.0,13.0,25.0,665.0,2.0,139.0,133.0,50.0,418.0,418.0,20.0,42.0,59.0,57.0,124.0,28.0,3.0,211.0,471.0,31.0,21.0,203.0,33.0,37.0,66.0,30.0,28.0,349035.75341796875,314.0,531.0,10.0,51.0,45.0,704.0,1.0,69.0,18.0,6.0,31.0,4.0,1232.0,112.0,82.0,82.0,29.0,6.0,29.0,21.0,3.0,2.0,21.0,4.0,,23.0,4.0,2.0,2.0,,3.0,3.0,1.0,8.0,5.0,16.0,7.0,15.0,13.0,,,,2.0,15.0,,,,,5.0,0.0,6.0,3.0,7.0,4.0,,,4.0,5.0,1.0,1.0,,1.0,2.0,,,14.0,,1.0,1.0,,,,68.0,18.0,4.0,15.0,2.0,1.0,,,2.0,3.0,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,,,0.0,1.0,,,2.0,,,1.0,3.0,,,1.0,,,,2.0,1.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
4286,79,726.0,71.0,797.0,7.0,21.0,89.0,1522.0,,82.0,97.0,34.0,31.0,248.0,192.0,13.0,14.0,22.0,1.0,1.0,2.0,6.0,3.0,6.0,5.0,,6.0,2.0,14.0,,17.0,1.0,,13.0,,170.0,255.0,1.0,67.0,7.0,68.0,7.0,,6.0,11.0,14.0,214.0,241.0,72.0,37.0,234.0,53.0,630.0,34.0,1.0,47.0,35.0,1.0,37.0,221.0,69.0,69.0,548.0,274.0,182.0,14.0,12.0,2901.0,9.0,13.0,4.0,1824.0,19.0,167.0,194.0,37.0,371.0,371.0,13.0,92.0,150.0,67.0,495.0,16.0,,289.0,1503.0,40.0,22.0,824.0,128.0,72.0,17.0,6.0,6.0,354634.125,403.0,1025.0,46.0,22.0,165.0,1843.0,,27.0,6.0,,93.0,2.0,2329.0,32.0,26.0,26.0,37.0,6.0,15.0,64.0,1.0,1.0,6.0,1.0,,8.0,,1.0,3.0,,,,,6.0,1.0,7.0,1.0,9.0,1.0,,2.0,1.0,2.0,3.0,1.0,,,,1.0,,1.0,3.0,1.0,5.0,,,5.0,12.0,,,,0.0,1.0,0.0,3.0,2.0,,1.0,1.0,,,,10.0,3.0,2.0,3.0,11.0,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,
14285,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23739,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10004,79,26.0,4.0,67.0,1.0,7.0,6.0,87.0,,16.0,11.0,16.0,4.0,46.0,16.0,13.0,4.0,6.0,2.0,1.0,2.0,11.0,2.0,1.0,3.0,1.0,,,4.0,,15.0,1.0,1.0,4.0,,36.0,27.0,2.0,11.0,5.0,7.0,1.0,17.0,6.0,12.0,5.0,49.0,32.0,0.0,,14.0,8.0,38.0,4.0,3.0,10.0,8.0,3.0,,22.0,1.0,1.0,37.0,9.0,3.0,7.0,3.0,468.0,3.0,3.0,6.0,127.0,,30.0,27.0,24.0,105.0,105.0,1.0,17.0,9.0,11.0,20.0,6.0,1.0,41.0,83.0,2.0,6.0,33.0,9.0,0.0,13.0,27.0,24.0,58548.44824218751,66.0,125.0,5.0,9.0,12.0,131.0,,17.0,2.0,12.0,7.0,,246.0,29.0,18.0,18.0,7.0,4.0,7.0,6.0,6.0,5.0,2.0,1.0,,7.0,1.0,,,1.0,1.0,,,2.0,,2.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,3.0,,2.0,,,2.0,2.0,,,,,,,,4.0,,,,,1.0,1.0,12.0,4.0,1.0,11.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,4.0,,,1.0,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
4973,79,193.0,110.0,900.0,0.0,63.0,73.0,1075.0,11.0,43.0,21.0,31.0,13.0,192.0,110.0,48.0,40.0,63.0,11.0,1.0,15.0,5.0,6.0,7.0,15.0,1.0,13.0,11.0,39.0,2.0,67.0,7.0,23.0,77.0,4.0,210.0,109.0,9.0,69.0,30.0,48.0,5.0,28.0,13.0,83.0,7.0,236.0,220.0,0.0,,168.0,31.0,440.0,29.0,9.0,32.0,28.0,6.0,,47.0,23.0,23.0,233.0,59.0,40.0,6.0,,2553.0,29.0,47.0,35.0,1420.0,2.0,241.0,128.0,283.0,692.0,692.0,13.0,39.0,57.0,69.0,572.0,23.0,1.0,626.0,1050.0,11.0,77.0,226.0,223.0,0.0,120.0,97.0,55.0,264712.4833984375,933.0,1326.0,3.0,69.0,116.0,1455.0,8.0,88.0,11.0,2.0,41.0,29.0,2165.0,178.0,96.0,96.0,75.0,18.0,84.0,26.0,18.0,12.0,9.0,1.0,1.0,25.0,3.0,3.0,4.0,1.0,1.0,6.0,0.0,3.0,2.0,6.0,8.0,10.0,15.0,1.0,1.0,,2.0,8.0,,,,,1.0,2.0,8.0,10.0,5.0,1.0,,1.0,1.0,4.0,6.0,6.0,5.0,3.0,4.0,1.0,,6.0,,3.0,,1.0,1.0,1.0,23.0,26.0,1.0,26.0,5.0,1.0,1.0,,1.0,9.0,,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,2.0,1.0,,5.0,14.0,,,,14.0,1.0,,4.0,54.0,,,8.0,3.0,1.0,5.0,44.0,,,,,,,1.0,0.0,5.0,,1.0,,,1.0,,2.0,,,,,1.0,,,,,,
2508,79,274.0,107.0,238.0,77.0,0.0,331.0,512.0,,,12.0,33.0,,239.0,189.0,,,1.0,,,,,,,,,,,,,,,,,,0.0,312.0,,2.0,,2.0,8.0,,,,10.0,2.0,20.0,38.0,1.0,221.0,,825.0,33.0,,47.0,37.0,,1.0,2.0,,,132.0,680.0,237.0,12.0,26.0,2966.0,,1.0,,488.0,,247.0,136.0,18.0,528.0,528.0,,39.0,3.0,2.0,75.0,,,45.0,295.0,1.0,1.0,350.0,169.0,38.0,2.0,,,139730.63159179688,221.0,682.0,294.0,0.0,840.0,1032.0,,,1.0,,1.0,,1323.0,,,,6.0,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,1.0,,0.0,,,,,0.0,1.0,3.0,,,,,,3.0,,,1.0,105.0,24.0,102.0,4.0,,24.0,53.0,9.0,273.0,25.0,245.0,107.0,3.0,2.0,20.0,47.0,45.0,93.0,7.0,1.0,28.0,25.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19607,79,844.0,47.0,286.0,15.0,1.0,93.0,1130.0,,95.0,155.0,37.0,18.0,274.0,145.0,10.0,,8.0,,,2.0,,2.0,3.0,,,,,,,2.0,,,3.0,,135.0,156.0,1.0,30.0,2.0,17.0,9.0,2.0,2.0,1.0,10.0,139.0,258.0,265.0,143.0,135.0,30.0,544.0,37.0,,53.0,47.0,,143.0,204.0,75.0,75.0,281.0,281.0,151.0,18.0,26.0,3266.0,3.0,6.0,0.0,1355.0,30.0,200.0,32.0,13.0,278.0,278.0,2.0,95.0,59.0,30.0,429.0,8.0,1.0,80.0,1101.0,24.0,9.0,929.0,98.0,265.0,2.0,4.0,4.0,330919.330078125,172.0,464.0,78.0,1.0,194.0,1389.0,,10.0,1.0,,83.0,,1973.0,34.0,9.0,9.0,21.0,9.0,2.0,61.0,,,5.0,3.0,1.0,5.0,1.0,,1.0,,,,,5.0,0.0,6.0,,7.0,0.0,,,1.0,,1.0,,,,,1.0,,,3.0,,10.0,0.0,,10.0,6.0,1.0,1.0,,1.0,1.0,6.0,27.0,,,4.0,1.0,2.0,,,12.0,1.0,4.0,2.0,6.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
16801,79,994.0,55.0,535.0,6.0,,102.0,1529.0,1.0,39.0,59.0,27.0,12.0,142.0,98.0,10.0,5.0,2.0,,,3.0,2.0,1.0,1.0,2.0,,3.0,,4.0,,5.0,,1.0,8.0,,121.0,175.0,2.0,21.0,5.0,16.0,12.0,3.0,7.0,17.0,4.0,99.0,111.0,101.0,52.0,174.0,26.0,581.0,25.0,2.0,22.0,20.0,,52.0,81.0,24.0,24.0,337.0,249.0,181.0,6.0,20.0,2336.0,1.0,2.0,4.0,1685.0,15.0,267.0,81.0,25.0,229.0,229.0,,119.0,56.0,21.0,670.0,6.0,1.0,154.0,1506.0,14.0,3.0,1063.0,100.0,101.0,10.0,10.0,10.0,257203.81372070312,224.0,656.0,40.0,,174.0,1709.0,,15.0,,2.0,31.0,3.0,2029.0,21.0,14.0,14.0,14.0,17.0,8.0,21.0,,,,11.0,,6.0,,1.0,,,,2.0,,2.0,1.0,5.0,2.0,3.0,2.0,,,,,4.0,,,,,3.0,,2.0,1.0,2.0,14.0,1.0,1.0,14.0,2.0,1.0,,1.0,,,4.0,10.0,1.0,,1.0,,3.0,,,,2.0,11.0,6.0,4.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5384,79,178.0,5.0,762.0,,70.0,14.0,919.0,2.0,14.0,16.0,32.0,11.0,97.0,67.0,37.0,20.0,40.0,17.0,,13.0,43.0,5.0,4.0,5.0,2.0,11.0,1.0,20.0,2.0,44.0,,6.0,13.0,4.0,374.0,122.0,6.0,51.0,18.0,14.0,9.0,45.0,6.0,64.0,3.0,160.0,154.0,6.0,1.0,36.0,24.0,142.0,27.0,10.0,22.0,18.0,10.0,1.0,35.0,13.0,13.0,115.0,30.0,19.0,2.0,1.0,2422.0,15.0,42.0,20.0,1074.0,1.0,379.0,55.0,129.0,455.0,455.0,23.0,28.0,71.0,51.0,460.0,19.0,1.0,519.0,902.0,21.0,58.0,202.0,10.0,6.0,132.0,93.0,52.0,250625.06298828125,637.0,982.0,2.0,76.0,19.0,1091.0,13.0,57.0,9.0,5.0,27.0,2.0,1679.0,200.0,81.0,81.0,27.0,27.0,85.0,21.0,21.0,9.0,4.0,17.0,,14.0,1.0,2.0,1.0,,1.0,4.0,4.0,,,,8.0,6.0,9.0,10.0,4.0,2.0,1.0,5.0,1.0,,,,1.0,,3.0,13.0,5.0,0.0,,,0.0,4.0,15.0,12.0,11.0,2.0,2.0,1.0,,10.0,,,2.0,,,1.0,14.0,7.0,21.0,35.0,4.0,1.0,,1.0,,,,15.0,4.0,,,,,,,,,,0.0,,,,,,,,,,,,,,2.0,,,1.0,2.0,2.0,3.0,6.0,1.0,,,1.0,,,7.0,55.0,0.0,0.0,12.0,,3.0,2.0,41.0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
3713,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24346,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8045,79,704.0,52.0,297.0,20.0,,104.0,1001.0,,68.0,137.0,34.0,16.0,286.0,184.0,20.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,3.0,,,2.0,,2.0,,4.0,,1.0,8.0,,82.0,138.0,2.0,32.0,4.0,10.0,5.0,4.0,2.0,7.0,9.0,108.0,189.0,225.0,122.0,189.0,22.0,590.0,31.0,2.0,53.0,46.0,,122.0,228.0,54.0,54.0,363.0,329.0,173.0,15.0,21.0,2766.0,,5.0,6.0,1290.0,45.0,68.0,215.0,66.0,394.0,394.0,,99.0,39.0,32.0,286.0,12.0,,85.0,973.0,18.0,5.0,816.0,100.0,225.0,2.0,6.0,6.0,302878.29040527344,217.0,511.0,121.0,,256.0,1321.0,,22.0,2.0,3.0,37.0,,1871.0,39.0,15.0,15.0,19.0,10.0,1.0,19.0,,,1.0,28.0,,17.0,1.0,1.0,1.0,,,1.0,,7.0,3.0,12.0,2.0,9.0,4.0,,,,2.0,3.0,,,,,3.0,,2.0,1.0,,7.0,1.0,,7.0,7.0,1.0,0.0,,,1.0,13.0,33.0,0.0,,1.0,1.0,,,,10.0,1.0,70.0,5.0,5.0,2.0,,0.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
15094,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5174,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6251,79,9.0,0.0,6.0,,,0.0,15.0,,1.0,2.0,1.0,,7.0,8.0,,1.0,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,3.0,4.0,,1.0,,3.0,,,,,,4.0,7.0,8.0,3.0,3.0,,7.0,1.0,1.0,2.0,1.0,,3.0,8.0,4.0,4.0,10.0,4.0,,,2.0,84.0,,,1.0,24.0,,2.0,3.0,3.0,11.0,11.0,,1.0,3.0,1.0,4.0,,,2.0,15.0,,,10.0,2.0,8.0,,2.0,,9213.001953125,4.0,16.0,0.0,,2.0,24.0,,1.0,1.0,,5.0,,44.0,,,,,1.0,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14801,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14554,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8887,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2559,79,48.0,4.0,23.0,2.0,,8.0,71.0,,2.0,2.0,3.0,,22.0,13.0,,,,,,,,,,,,,,,,,,,,,7.0,9.0,,1.0,,1.0,,,,,,3.0,6.0,9.0,4.0,14.0,,38.0,2.0,,7.0,7.0,,4.0,7.0,1.0,1.0,13.0,18.0,7.0,2.0,4.0,180.0,,,,89.0,3.0,12.0,3.0,,21.0,21.0,,7.0,2.0,1.0,32.0,,,7.0,70.0,0.0,,55.0,8.0,9.0,1.0,,,20347.23950195313,15.0,35.0,8.0,,18.0,90.0,,,1.0,1.0,3.0,,113.0,1.0,2.0,2.0,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
