id,year_id,formation_place,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_freekick_cross,accurate_fwd_zone_pass,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_bx_right,att_freekick_total,att_ibox_miss,att_lf_total,att_lg_centre,att_miss_high,att_miss_left,att_obox_blocked,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_target,att_rf_total,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,duel_lost,duel_won,effective_blocked_cross,effective_clearance,final_third_entries,fouled_final_third,fouls,freekick_cross,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,hand_ball,head_pass,interception,interception_won,last_man_tackle,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,second_goal_assist,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_throws,touches,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_flick_on,accurate_launches,accurate_pull_back,accurate_through_ball,att_bx_centre,att_goal_high_left,att_hd_goal,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_target,att_lf_target,att_miss_right,att_obox_post,att_post_high,big_chance_created,big_chance_missed,big_chance_scored,clean_sheet,draws,effective_head_clearance,error_lead_to_shot,goals,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,hit_woodwork,interceptions_in_box,offside_provoked,overrun,penalty_conceded,penalty_won,pen_goals_conceded,post_scoring_att,shield_ball_oop,six_yard_block,total_fastbreak,total_flick_on,total_pull_back,total_through_ball,att_bx_left,att_miss_high_left,att_one_on_one,att_sv_high_centre,assist_pass_lost,att_cmiss_left,att_cmiss_right,att_fastbreak,att_freekick_goal,att_freekick_miss,att_freekick_target,att_goal_low_right,att_hd_miss,att_hd_target,att_ibox_post,att_lf_goal,att_miss_high_right,att_obox_goal,att_obxd_right,att_obx_right,att_post_right,att_rf_goal,att_setpiece,shot_fastbreak,att_sv_high_right,att_cmiss_high_left,att_goal_high_right,assist_penalty_won,att_cmiss_high,att_goal_low_centre,att_sv_high_left,error_lead_to_goal,foul_throw_in,att_goal_high_centre,att_goal_low_left,att_lg_right,att_obxd_left,att_pen_goal,att_pen_target,goal_assist_deadball,goal_assist_setplay,att_hd_post,clearance_off_line,own_goals,att_freekick_post,attempts_ibox,att_cmiss_high_right,att_obp_goal,att_obx_left,att_post_left,touches_in_opp_box,red_card,second_yellow,accurate_goal_kicks,accurate_keeper_sweeper,accurate_keeper_throws,dive_save,diving_save,goal_kicks,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,stand_catch,total_keeper_sweeper,assist_attempt_saved,attempts_obox,goal_fastbreak,cross_not_claimed,dive_catch,gk_smother,good_high_claim,penalty_faced,penalty_save,stand_save,total_high_claim,assist_blocked_shot,assist_free_kick_won,assist_handball_won,assist_own_goal,att_lg_left,dangerous_play,att_pen_miss,assist_post,att_pen_post
2613,22,288.0,340.0,57.0,22.0,38.0,19.0,7.0,543.0,56.0,67.0,845.0,12.0,18.0,13.0,31.0,11.0,193.0,210.0,24.0,22.0,2.0,9.0,2.0,3.0,,2.0,2.0,10.0,11.0,3.0,24.0,23.0,4.0,29.0,3.0,2.0,,210.0,116.0,8.0,34.0,13.0,33.0,84.0,18.0,27.0,20.0,110.0,92.0,8.0,18.0,195.0,5.0,37.0,26.0,285.0,24.0,31.0,27.0,4.0,,81.0,27.0,27.0,,291.0,106.0,57.0,13.0,9.0,2217.0,23.0,26.0,6.0,971.0,7.0,110.0,269.0,81.0,337.0,337.0,4.0,54.0,58.0,34.0,253.0,,14.0,281.0,792.0,18.0,49.0,365.0,125.0,18.0,5.0,66.0,134.0,71.0,396.0,808.0,29.0,59.0,123.0,1.0,1039.0,33.0,10.0,7.0,59.0,14.0,1439.0,19.0,19.0,17.0,10.0,3.0,19.0,42.0,6.0,9.0,9.0,,3.0,3.0,,,1.0,3.0,1.0,2.0,,5.0,1.0,1.0,2.0,1.0,,6.0,8.0,7.0,,1.0,1.0,3.0,3.0,1.0,7.0,1.0,2.0,,1.0,,,2.0,1.0,1.0,,2.0,22.0,,5.0,1.0,1.0,,,1.0,,3.0,,,4.0,,,,1.0,,,3.0,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4627,22,333.0,191.0,63.0,,15.0,15.0,,599.0,133.0,41.0,775.0,10.0,94.0,69.0,37.0,4.0,163.0,129.0,43.0,,3.0,21.0,23.0,10.0,3.0,12.0,10.0,16.0,13.0,12.0,38.0,69.0,20.0,72.0,14.0,5.0,5.0,253.0,56.0,1.0,37.0,22.0,6.0,,36.0,16.0,61.0,195.0,103.0,1.0,25.0,193.0,6.0,37.0,,351.0,31.0,37.0,29.0,8.0,1.0,176.0,5.0,5.0,,230.0,73.0,36.0,12.0,3.0,2816.0,22.0,31.0,41.0,1089.0,2.0,124.0,174.0,120.0,519.0,519.0,10.0,5.0,41.0,37.0,278.0,,40.0,349.0,752.0,13.0,54.0,224.0,141.0,25.0,19.0,,52.0,52.0,593.0,940.0,5.0,150.0,77.0,28.0,1112.0,103.0,11.0,6.0,10.0,11.0,1533.0,53.0,53.0,18.0,15.0,9.0,32.0,9.0,2.0,37.0,1.0,1.0,4.0,42.0,2.0,1.0,19.0,6.0,11.0,16.0,2.0,6.0,1.0,,13.0,6.0,11.0,7.0,10.0,18.0,,13.0,6.0,10.0,8.0,10.0,18.0,5.0,,1.0,1.0,,,2.0,4.0,,1.0,3.0,102.0,2.0,26.0,6.0,2.0,3.0,1.0,1.0,5.0,3.0,1.0,2.0,5.0,8.0,3.0,10.0,6.0,3.0,,6.0,2.0,,,3.0,11.0,3.0,1.0,2.0,1.0,2.0,,3.0,,1.0,,,1.0,5.0,,1.0,3.0,,,,2.0,,,1.0,4.0,1.0,1.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4358,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4724,22,0.0,15.0,4.0,,,,,97.0,19.0,7.0,112.0,2.0,85.0,43.0,14.0,1.0,67.0,38.0,8.0,,1.0,,1.0,,,,,1.0,,,2.0,11.0,2.0,7.0,,1.0,1.0,52.0,20.0,1.0,11.0,2.0,3.0,,3.0,,16.0,124.0,61.0,1.0,10.0,33.0,4.0,19.0,,69.0,8.0,9.0,8.0,1.0,1.0,67.0,2.0,2.0,,40.0,9.0,5.0,5.0,3.0,781.0,3.0,5.0,7.0,193.0,1.0,32.0,39.0,13.0,144.0,144.0,4.0,1.0,15.0,11.0,39.0,,2.0,55.0,105.0,6.0,8.0,25.0,9.0,10.0,15.0,,3.0,3.0,113.0,178.0,2.0,26.0,10.0,8.0,200.0,11.0,5.0,6.0,3.0,2.0,316.0,22.0,22.0,14.0,4.0,5.0,6.0,3.0,1.0,14.0,,,,8.0,,2.0,4.0,1.0,4.0,3.0,,1.0,1.0,1.0,,1.0,3.0,1.0,5.0,7.0,,4.0,4.0,,,,7.0,1.0,1.0,,2.0,,,,1.0,1.0,,1.0,54.0,2.0,1.0,,,2.0,1.0,,,,1.0,,,,3.0,1.0,1.0,,,,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10453,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4030,22,192.0,940.0,40.0,,,,,246.0,1.0,129.0,1186.0,2.0,46.0,53.0,32.0,7.0,176.0,168.0,3.0,,,,4.0,3.0,,1.0,,,1.0,,1.0,,,4.0,2.0,1.0,,59.0,176.0,9.0,19.0,2.0,11.0,,2.0,,8.0,94.0,125.0,9.0,234.0,70.0,,30.0,,406.0,32.0,25.0,23.0,2.0,1.0,73.0,89.0,89.0,5.0,290.0,195.0,157.0,6.0,23.0,2741.0,,3.0,6.0,1243.0,23.0,109.0,40.0,3.0,106.0,106.0,1.0,135.0,40.0,19.0,514.0,,5.0,51.0,1161.0,13.0,3.0,969.0,62.0,234.0,6.0,,2.0,2.0,80.0,302.0,11.0,1.0,152.0,,1269.0,13.0,3.0,,54.0,2.0,1770.0,8.0,8.0,17.0,22.0,4.0,2.0,41.0,1.0,2.0,4.0,,,8.0,,1.0,5.0,2.0,2.0,4.0,1.0,3.0,,,,1.0,2.0,16.0,4.0,121.0,2.0,2.0,,,,,121.0,,10.0,32.0,2.0,3.0,,4.0,,4.0,,,3.0,,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,3.0,,,,,,,,1.0,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4034,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4628,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10272,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4842,22,0.0,44.0,3.0,,2.0,2.0,,103.0,16.0,1.0,145.0,1.0,5.0,1.0,9.0,4.0,28.0,17.0,4.0,1.0,2.0,,3.0,8.0,,,2.0,1.0,,1.0,2.0,7.0,,,1.0,,,43.0,23.0,,11.0,3.0,12.0,8.0,9.0,,11.0,40.0,25.0,,1.0,10.0,1.0,5.0,,44.0,3.0,12.0,10.0,2.0,,7.0,6.0,6.0,,53.0,9.0,7.0,3.0,2.0,326.0,3.0,3.0,2.0,173.0,,17.0,26.0,12.0,72.0,72.0,,7.0,16.0,11.0,41.0,,3.0,50.0,138.0,4.0,6.0,49.0,11.0,1.0,17.0,4.0,13.0,9.0,71.0,145.0,,16.0,2.0,2.0,181.0,8.0,2.0,6.0,11.0,1.0,265.0,4.0,4.0,4.0,5.0,9.0,2.0,8.0,1.0,1.0,,1.0,,2.0,,,,2.0,,1.0,2.0,1.0,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,3.0,1.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761,22,0.0,14.0,,,,,,7.0,,10.0,21.0,,,,1.0,,9.0,9.0,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,4.0,5.0,,,,20.0,1.0,1.0,1.0,,,,,,,11.0,23.0,11.0,,1.0,90.0,,,,30.0,,1.0,1.0,,15.0,15.0,,,,,1.0,,,3.0,19.0,,,16.0,,4.0,,,,,5.0,16.0,18.0,,21.0,,32.0,,,,,,64.0,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,12.0,1.0,3.0,11.0,15.0,13.0,4.0,2.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
4618,22,418.0,376.0,67.0,11.0,36.0,26.0,1.0,911.0,143.0,56.0,1251.0,12.0,41.0,18.0,38.0,12.0,189.0,129.0,57.0,8.0,10.0,,12.0,31.0,,2.0,7.0,10.0,7.0,10.0,29.0,62.0,8.0,33.0,8.0,6.0,5.0,379.0,198.0,1.0,57.0,20.0,43.0,31.0,101.0,25.0,93.0,262.0,217.0,1.0,21.0,146.0,19.0,33.0,6.0,335.0,37.0,41.0,32.0,9.0,4.0,75.0,37.0,37.0,,382.0,105.0,74.0,12.0,1.0,3100.0,30.0,41.0,29.0,1434.0,2.0,277.0,294.0,93.0,604.0,604.0,31.0,58.0,109.0,58.0,382.0,1.0,21.0,491.0,1207.0,29.0,71.0,418.0,102.0,21.0,125.0,26.0,157.0,132.0,625.0,1217.0,10.0,153.0,76.0,16.0,1478.0,70.0,19.0,1.0,57.0,13.0,2303.0,92.0,92.0,76.0,15.0,69.0,37.0,47.0,3.0,11.0,,1.0,3.0,19.0,1.0,,4.0,10.0,7.0,10.0,12.0,7.0,,,4.0,8.0,4.0,4.0,11.0,10.0,,9.0,8.0,6.0,4.0,5.0,10.0,3.0,2.0,,6.0,,1.0,2.0,2.0,1.0,2.0,2.0,44.0,2.0,9.0,6.0,1.0,2.0,,1.0,2.0,3.0,,,,,2.0,4.0,,2.0,4.0,2.0,2.0,,,,4.0,3.0,,1.0,1.0,1.0,1.0,,3.0,,,,,2.0,,,,,1.0,1.0,,,,,1.0,,1.0,,2.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
4418,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4337,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,22,203.0,187.0,13.0,,14.0,14.0,,482.0,60.0,11.0,655.0,17.0,15.0,3.0,27.0,5.0,190.0,112.0,32.0,,4.0,,,8.0,,2.0,1.0,6.0,3.0,2.0,11.0,24.0,3.0,17.0,1.0,2.0,3.0,206.0,83.0,5.0,55.0,15.0,17.0,2.0,52.0,6.0,42.0,120.0,91.0,5.0,9.0,65.0,7.0,10.0,,170.0,26.0,40.0,33.0,7.0,,12.0,18.0,18.0,,251.0,30.0,23.0,7.0,7.0,2187.0,13.0,22.0,7.0,765.0,2.0,68.0,249.0,35.0,276.0,276.0,9.0,31.0,43.0,55.0,143.0,,3.0,263.0,650.0,25.0,35.0,207.0,32.0,9.0,67.0,1.0,59.0,58.0,335.0,622.0,6.0,63.0,21.0,2.0,770.0,25.0,11.0,1.0,35.0,18.0,1143.0,22.0,22.0,23.0,16.0,30.0,16.0,27.0,1.0,10.0,1.0,4.0,2.0,8.0,1.0,,,9.0,1.0,4.0,3.0,,,,9.0,2.0,,3.0,4.0,5.0,,1.0,1.0,3.0,3.0,3.0,5.0,2.0,2.0,,11.0,,,3.0,,1.0,,2.0,16.0,7.0,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8709,22,0.0,87.0,4.0,,,,,79.0,1.0,12.0,166.0,,1.0,9.0,8.0,4.0,79.0,39.0,2.0,,,,,,,,,1.0,1.0,,2.0,2.0,,2.0,,,,33.0,31.0,2.0,10.0,1.0,10.0,,1.0,,,17.0,32.0,2.0,21.0,38.0,,5.0,,91.0,7.0,17.0,14.0,3.0,,26.0,19.0,19.0,,56.0,44.0,17.0,5.0,6.0,592.0,1.0,1.0,,223.0,3.0,29.0,35.0,8.0,63.0,63.0,1.0,17.0,13.0,10.0,43.0,,1.0,34.0,166.0,5.0,2.0,98.0,20.0,21.0,3.0,,1.0,1.0,60.0,126.0,12.0,1.0,26.0,,223.0,2.0,3.0,1.0,18.0,,307.0,3.0,3.0,3.0,2.0,2.0,1.0,15.0,1.0,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,5.0,2.0,,,,,,5.0,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3244,22,0.0,604.0,74.0,,2.0,2.0,,777.0,91.0,118.0,1379.0,11.0,21.0,26.0,36.0,16.0,255.0,204.0,30.0,,2.0,,4.0,6.0,,2.0,4.0,10.0,6.0,2.0,24.0,31.0,4.0,33.0,2.0,,2.0,273.0,199.0,2.0,61.0,18.0,35.0,1.0,15.0,7.0,47.0,152.0,142.0,2.0,26.0,265.0,3.0,42.0,,510.0,34.0,46.0,39.0,7.0,1.0,76.0,52.0,52.0,1.0,350.0,211.0,144.0,20.0,10.0,3054.0,12.0,22.0,7.0,1641.0,13.0,108.0,382.0,69.0,420.0,419.0,11.0,73.0,115.0,62.0,529.0,,14.0,346.0,1358.0,45.0,34.0,662.0,128.0,27.0,29.0,,22.0,22.0,504.0,1022.0,23.0,97.0,172.0,,1662.0,39.0,2.0,2.0,69.0,14.0,2130.0,51.0,51.0,32.0,10.0,21.0,13.0,55.0,6.0,6.0,1.0,,2.0,11.0,,,,8.0,1.0,2.0,,3.0,4.0,,5.0,,,9.0,6.0,10.0,,3.0,3.0,4.0,1.0,3.0,10.0,4.0,1.0,,3.0,,,2.0,4.0,1.0,1.0,2.0,17.0,,3.0,2.0,,,,,2.0,1.0,2.0,,,,2.0,,,,,1.0,2.0,,,1.0,3.0,2.0,2.0,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,
4664,22,37.0,201.0,23.0,,,,,96.0,,138.0,297.0,,1.0,10.0,37.0,,251.0,168.0,1.0,,,,,,,,,,,,,,,,,,,,352.0,,1.0,,1.0,,,,,3.0,20.0,,48.0,231.0,,2.0,,538.0,37.0,50.0,41.0,9.0,1.0,1.0,4.0,4.0,2.0,60.0,622.0,156.0,10.0,32.0,3330.0,,1.0,,436.0,,123.0,55.0,9.0,533.0,533.0,,42.0,,1.0,60.0,,,34.0,234.0,,1.0,254.0,31.0,48.0,2.0,,,,185.0,404.0,361.0,1.0,481.0,,658.0,,,,4.0,,1337.0,1.0,1.0,4.0,21.0,2.0,,3.0,2.0,,94.0,,,,,,,,,,,,,,,,,14.0,6.0,3.0,1.0,,,,,,3.0,,4.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,142.0,46.0,151.0,23.0,58.0,311.0,270.0,155.0,36.0,64.0,39.0,103.0,10.0,54.0,,,,3.0,4.0,5.0,40.0,5.0,1.0,1.0,41.0,,,,,,,,,
4432,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,22,210.0,280.0,4.0,,,,,102.0,,17.0,382.0,1.0,6.0,14.0,10.0,1.0,37.0,33.0,,,,,5.0,,,,1.0,,,,,2.0,,1.0,,,,30.0,48.0,,5.0,,6.0,,,,2.0,20.0,32.0,,45.0,22.0,,5.0,,159.0,8.0,6.0,6.0,,,40.0,17.0,17.0,,113.0,71.0,54.0,2.0,5.0,784.0,,,1.0,415.0,5.0,39.0,19.0,2.0,50.0,50.0,,29.0,19.0,5.0,125.0,,5.0,16.0,371.0,3.0,,298.0,12.0,45.0,2.0,,,,29.0,129.0,9.0,1.0,22.0,,427.0,6.0,,2.0,16.0,1.0,529.0,2.0,2.0,1.0,8.0,1.0,2.0,11.0,,,3.0,,,4.0,,,5.0,,,1.0,,2.0,,,,,,4.0,,25.0,,,,,,,25.0,,1.0,6.0,,,,,,2.0,,,,,,,1.0,,1.0,,,1.0,,,,,,4.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138,22,0.0,190.0,81.0,7.0,25.0,18.0,3.0,781.0,127.0,71.0,946.0,15.0,53.0,23.0,33.0,12.0,222.0,190.0,67.0,8.0,16.0,28.0,25.0,31.0,4.0,14.0,20.0,14.0,40.0,15.0,71.0,132.0,37.0,136.0,14.0,13.0,12.0,274.0,114.0,1.0,52.0,29.0,17.0,39.0,48.0,7.0,60.0,315.0,214.0,1.0,9.0,152.0,41.0,54.0,4.0,368.0,33.0,47.0,37.0,10.0,4.0,60.0,11.0,11.0,,252.0,67.0,40.0,5.0,2.0,2964.0,41.0,46.0,81.0,1210.0,3.0,142.0,199.0,110.0,713.0,713.0,31.0,20.0,63.0,52.0,370.0,1.0,71.0,503.0,892.0,8.0,87.0,219.0,145.0,9.0,237.0,25.0,84.0,59.0,734.0,1129.0,2.0,138.0,97.0,33.0,1264.0,181.0,3.0,,35.0,16.0,2152.0,92.0,92.0,67.0,23.0,93.0,55.0,27.0,6.0,20.0,,3.0,17.0,49.0,4.0,3.0,11.0,15.0,24.0,35.0,10.0,20.0,1.0,3.0,22.0,14.0,17.0,7.0,5.0,5.0,1.0,31.0,26.0,12.0,12.0,11.0,5.0,9.0,,,27.0,,3.0,3.0,6.0,,3.0,17.0,61.0,5.0,39.0,23.0,3.0,7.0,7.0,,10.0,10.0,9.0,3.0,17.0,4.0,14.0,5.0,3.0,5.0,8.0,8.0,7.0,,,2.0,20.0,7.0,9.0,2.0,,2.0,3.0,4.0,3.0,2.0,,1.0,1.0,7.0,,,,,1.0,1.0,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,4.0,,,,,,,,,3.0,2.0,2.0,1.0,1.0,2.0,,,
3454,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4349,22,185.0,469.0,74.0,,13.0,13.0,,566.0,6.0,80.0,1022.0,237.0,24.0,35.0,31.0,2.0,259.0,172.0,11.0,,5.0,,6.0,1.0,,4.0,2.0,,3.0,,3.0,10.0,2.0,10.0,,1.0,,129.0,105.0,23.0,35.0,4.0,24.0,,50.0,14.0,10.0,85.0,93.0,23.0,104.0,300.0,2.0,19.0,,639.0,29.0,50.0,42.0,8.0,1.0,137.0,28.0,28.0,,459.0,334.0,185.0,17.0,28.0,2616.0,7.0,4.0,2.0,1279.0,24.0,28.0,460.0,63.0,434.0,434.0,2.0,77.0,26.0,35.0,94.0,,9.0,288.0,993.0,11.0,11.0,540.0,154.0,104.0,18.0,,64.0,64.0,451.0,845.0,73.0,6.0,169.0,3.0,1321.0,15.0,,2.0,37.0,284.0,1986.0,12.0,12.0,13.0,7.0,8.0,19.0,30.0,2.0,3.0,11.0,,,6.0,,,3.0,4.0,,2.0,,2.0,,,,1.0,,9.0,7.0,43.0,,,,,,,43.0,,3.0,7.0,3.0,,,3.0,,2.0,,,7.0,,1.0,,,,,,,1.0,,,,,,3.0,,,,1.0,,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
