id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_fwd_zone_pass,accurate_launches,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,assist_penalty_won,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_bx_right,att_corner,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_target,att_rf_total,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,fifty_fifty,final_third_entries,fouled_final_third,fouls,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,head_clearance,head_pass,hit_woodwork,interception,interceptions_in_box,interception_won,last_man_tackle,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,passes_left,passes_right,penalty_conceded,penalty_won,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,red_card,rightside_pass,second_goal_assist,shield_ball_oop,shot_off_target,six_yard_block,successful_fifty_fifty,successful_final_third_passes,successful_open_play_pass,successful_put_through,times_tackled,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_pull_back,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,winning_goal,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_goal_kicks,att_bx_left,att_cmiss_high,att_cmiss_left,att_goal_high_left,att_goal_high_right,att_goal_low_left,att_hd_goal,att_hd_miss,att_hd_post,att_ibox_goal,att_ibox_post,att_miss_high_left,att_post_high,att_rf_goal,att_setpiece,att_sv_high_centre,big_chance_scored,goals,goals_openplay,goal_kicks,post_scoring_att,total_sub_on,accurate_flick_on,accurate_layoffs,accurate_pull_back,accurate_through_ball,att_cmiss_right,att_goal_low_centre,att_lf_goal,att_obox_goal,att_one_on_one,total_through_ball,att_assist_setplay,att_goal_low_right,att_sv_high_left,corner_taken,accurate_corners_intobox,freekick_cross,total_corners_intobox,total_fastbreak,assist_pass_lost,accurate_freekick_cross,assist_own_goal,att_freekick_target,att_freekick_total,att_obox_post,att_post_left,goal_assist_deadball,goal_assist_setplay,assist_free_kick_won,att_cmiss_high_left,att_freekick_goal,att_freekick_miss,att_freekick_post,att_pen_goal,att_pen_target,att_sv_high_right,assist_handball_won,att_fastbreak,att_goal_high_centre,att_pen_post,att_post_right,shot_fastbreak,clearance_off_line,second_yellow,assist_blocked_shot,att_cmiss_high_right,goal_fastbreak,assist_attempt_saved,assist_post,att_obxd_left,att_obx_left,att_obp_goal,foul_throw_in,accurate_keeper_sweeper,accurate_keeper_throws,dive_save,diving_save,good_high_claim,keeper_pick_up,keeper_throws,own_goals,punches,saved_ibox,saved_obox,saves,stand_save,total_high_claim,total_keeper_sweeper,att_obxd_right,dangerous_play,cross_not_claimed,dive_catch,gk_smother,penalty_faced,stand_catch,att_lg_centre,att_obx_right,penalty_save,back_pass,att_lg_left,att_lg_right,att_pen_miss
5514,363,616.0,31.0,1.0,1.0,213.0,14.0,50.0,828.0,1.0,47.0,63.0,28.0,,17.0,184.0,136.0,13.0,,4.0,7.0,,8.0,1.0,11.0,2.0,5.0,1.0,,1.0,1.0,1.0,3.0,,,,,,,,0.0,1.0,,,69.0,125.0,1.0,,3.0,20.0,2.0,8.0,8.0,2.0,1.0,5.0,7.0,87.0,101.0,3.0,116.0,73.0,,,74.0,70.0,,28.0,340.0,28.0,34.0,27.0,7.0,,,,,73.0,120.0,2.0,30.0,5.0,30.0,,319.0,210.0,117.0,8.0,17.0,2493.0,15.0,3.0,1.0,4.0,1006.0,11.0,,143.0,21.0,,,4.0,2.0,202.0,202.0,1.0,73.0,51.0,20.0,,290.0,,2.0,7.0,2.0,38.0,45.0,818.0,14.0,6.0,4.0,691.0,86.0,116.0,4.0,3.0,3.0,94.0,2.0,330.0,58.0,,138.0,1.0,1018.0,,13.0,1.0,26.0,1.0,1296.0,34.0,4.0,4.0,9.0,2.0,13.0,3.0,2.0,13.0,5.0,,,,1.0,,1.0,1.0,3.0,4.0,2.0,3.0,2.0,,1.0,,5.0,,3.0,3.0,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15199,363,90.0,3.0,2.0,1.0,168.0,,5.0,256.0,2.0,33.0,23.0,20.0,,8.0,137.0,90.0,10.0,4.0,5.0,5.0,0.0,1.0,,1.0,1.0,6.0,3.0,2.0,9.0,1.0,,2.0,3.0,2.0,1.0,,4.0,12.0,1.0,4.0,2.0,,1.0,102.0,69.0,,1.0,2.0,28.0,3.0,24.0,1.0,11.0,5.0,38.0,5.0,129.0,117.0,2.0,7.0,3.0,,,51.0,25.0,13.0,11.0,89.0,15.0,33.0,25.0,8.0,,,,1.0,3.0,22.0,0.0,16.0,1.0,16.0,,59.0,13.0,8.0,14.0,2.0,1237.0,,4.0,1.0,4.0,331.0,2.0,3.0,88.0,41.0,,,32.0,4.0,217.0,217.0,6.0,29.0,34.0,28.0,,86.0,1.0,,7.0,,27.0,99.0,251.0,14.0,62.0,5.0,109.0,17.0,7.0,49.0,20.0,17.0,149.0,10.0,247.0,2.0,11.0,11.0,4.0,336.0,1.0,14.0,9.0,35.0,2.0,677.0,31.0,52.0,52.0,35.0,0.0,1.0,25.0,10.0,19.0,,,3.0,,,,,,,1.0,,,0.0,1.0,,,1.0,,,1.0,1.0,,0.0,5.0,1.0,9.0,,,1.0,,1.0,1.0,,1.0,,1.0,,4.0,1.0,1.0,3.0,1.0,,0.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50996,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4112,363,1133.0,87.0,1.0,1.0,356.0,12.0,111.0,1488.0,4.0,59.0,86.0,28.0,,7.0,252.0,124.0,5.0,9.0,6.0,3.0,,3.0,,3.0,1.0,4.0,,,,,2.0,2.0,4.0,3.0,4.0,2.0,9.0,1.0,2.0,10.0,1.0,,,73.0,139.0,,2.0,1.0,19.0,4.0,7.0,8.0,4.0,1.0,1.0,6.0,82.0,123.0,1.0,122.0,68.0,,3.0,40.0,151.0,,16.0,712.0,28.0,34.0,34.0,,,,,1.0,68.0,170.0,1.0,23.0,3.0,23.0,,392.0,346.0,202.0,10.0,20.0,2520.0,10.0,2.0,4.0,2.0,1752.0,31.0,,163.0,70.0,2.0,,31.0,7.0,323.0,323.0,,97.0,42.0,19.0,,612.0,,1.0,8.0,,23.0,83.0,1459.0,6.0,2.0,6.0,1253.0,214.0,122.0,4.0,5.0,5.0,181.0,2.0,541.0,58.0,1.0,261.0,,1789.0,,14.0,,23.0,6.0,2085.0,21.0,12.0,12.0,12.0,0.0,12.0,3.0,5.0,14.0,3.0,,,,1.0,,,,,3.0,,,,,,,2.0,,,,,,,,,1.0,,,2.0,,,,,1.0,,,1.0,,,,,,,,,2.0,8.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14829,363,86.0,1.0,,,19.0,2.0,10.0,105.0,,6.0,23.0,3.0,,1.0,23.0,9.0,6.0,1.0,2.0,2.0,2.0,5.0,,4.0,1.0,4.0,,,1.0,2.0,1.0,,1.0,1.0,,,1.0,,,2.0,,,,10.0,23.0,,,,2.0,2.0,1.0,,,,1.0,,11.0,30.0,,16.0,6.0,,1.0,13.0,13.0,,2.0,58.0,3.0,6.0,4.0,2.0,,,,,6.0,38.0,,6.0,1.0,6.0,,43.0,31.0,9.0,3.0,6.0,270.0,1.0,,2.0,1.0,153.0,2.0,,15.0,2.0,,,2.0,,51.0,51.0,,18.0,5.0,2.0,,42.0,,,4.0,,7.0,8.0,105.0,1.0,2.0,2.0,103.0,11.0,16.0,2.0,,,24.0,,50.0,9.0,,24.0,,153.0,,7.0,,3.0,,200.0,14.0,1.0,1.0,3.0,0.0,,1.0,,3.0,1.0,,,,,,1.0,,1.0,2.0,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3799,363,117.0,7.0,,,78.0,,8.0,195.0,9.0,,,8.0,,3.0,21.0,20.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,32.0,22.0,,,1.0,5.0,,2.0,,1.0,6.0,0.0,1.0,8.0,19.0,1.0,7.0,,,1.0,9.0,23.0,,3.0,50.0,2.0,6.0,2.0,4.0,,,,,,4.0,,4.0,1.0,4.0,,31.0,20.0,12.0,4.0,4.0,261.0,,1.0,1.0,,216.0,,,41.0,8.0,,,7.0,1.0,36.0,36.0,1.0,11.0,10.0,5.0,,104.0,,,1.0,,6.0,27.0,194.0,2.0,3.0,2.0,122.0,18.0,7.0,10.0,7.0,7.0,37.0,,102.0,,0.0,15.0,,217.0,,1.0,1.0,5.0,9.0,281.0,,4.0,4.0,7.0,0.0,3.0,7.0,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,6.0,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309,363,292.0,53.0,,,178.0,74.0,263.0,470.0,,,3.0,35.0,,1.0,261.0,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0,,,,1.0,,0.0,10.0,,,0.0,8.0,1.0,6.0,,21.0,0.0,1.0,2.0,1.0,122.0,,1.0,667.0,35.0,44.0,37.0,7.0,,,,,0.0,,,1.0,1.0,1.0,,114.0,511.0,179.0,10.0,17.0,3150.0,,,,,409.0,,,68.0,121.0,1.0,,5.0,3.0,394.0,394.0,,28.0,,1.0,,75.0,,,,,1.0,31.0,232.0,1.0,0.0,,346.0,113.0,21.0,0.0,,,122.0,,510.0,256.0,,647.0,,856.0,,,,1.0,,1185.0,,1.0,1.0,2.0,0.0,17.0,0.0,,0.0,2.0,162.0,,,,,,,,,,,,,,,,,,,,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,152.0,16.0,48.0,20.0,261.0,154.0,,9.0,56.0,42.0,103.0,3.0,26.0,4.0,,,,3.0,8.0,5.0,8.0,,,1.0,,,,
24637,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14580,363,424.0,42.0,60.0,14.0,1108.0,1.0,58.0,1472.0,17.0,38.0,21.0,36.0,,33.0,165.0,114.0,36.0,46.0,45.0,14.0,9.0,5.0,,,11.0,9.0,10.0,3.0,13.0,11.0,2.0,9.0,5.0,12.0,20.0,11.0,45.0,67.0,18.0,69.0,6.0,4.0,6.0,384.0,157.0,13.0,3.0,2.0,81.0,23.0,44.0,9.0,42.0,15.0,41.0,10.0,209.0,183.0,2.0,12.0,5.0,,,126.0,188.0,8.0,50.0,456.0,32.0,32.0,29.0,3.0,5.0,5.0,1.0,,5.0,56.0,3.0,31.0,1.0,31.0,,391.0,100.0,73.0,9.0,2.0,2892.0,,29.0,58.0,27.0,1633.0,2.0,8.0,376.0,301.0,,2.0,216.0,3.0,494.0,494.0,24.0,60.0,73.0,81.0,,471.0,0.0,1.0,32.0,4.0,67.0,666.0,1406.0,38.0,79.0,87.0,468.0,75.0,12.0,81.0,170.0,67.0,803.0,11.0,1404.0,10.0,33.0,87.0,4.0,1702.0,3.0,82.0,6.0,75.0,17.0,2454.0,140.0,56.0,56.0,44.0,2.0,17.0,43.0,30.0,35.0,2.0,,8.0,2.0,3.0,,,1.0,,,,5.0,1.0,2.0,1.0,4.0,3.0,4.0,3.0,6.0,5.0,,3.0,4.0,1.0,31.0,1.0,,2.0,1.0,2.0,1.0,,3.0,37.0,4.0,0.0,126.0,48.0,10.0,105.0,2.0,,3.0,1.0,1.0,6.0,2.0,,4.0,4.0,,,,2.0,2.0,1.0,,1.0,,2.0,,,2.0,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74787,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49259,363,13.0,0.0,1.0,1.0,28.0,,2.0,40.0,,4.0,1.0,2.0,,,13.0,10.0,2.0,,1.0,2.0,,,,1.0,,1.0,,,1.0,,,,,,,,,2.0,,,,,,22.0,9.0,,,,2.0,,1.0,,1.0,1.0,2.0,,13.0,12.0,,1.0,,,,2.0,4.0,1.0,2.0,9.0,2.0,2.0,2.0,,,,,,,2.0,,1.0,,1.0,,8.0,,,1.0,,156.0,,1.0,,1.0,52.0,1.0,2.0,15.0,13.0,,,2.0,,30.0,30.0,,5.0,4.0,2.0,,14.0,,,1.0,,,18.0,39.0,,6.0,1.0,18.0,1.0,1.0,7.0,2.0,2.0,23.0,2.0,37.0,,,3.0,1.0,53.0,,2.0,1.0,4.0,,92.0,6.0,8.0,8.0,4.0,0.0,1.0,3.0,,2.0,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14713,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23703,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11033,363,97.0,16.0,23.0,14.0,320.0,,12.0,394.0,15.0,50.0,28.0,28.0,,1.0,146.0,95.0,29.0,35.0,17.0,15.0,3.0,3.0,,3.0,5.0,6.0,8.0,3.0,6.0,1.0,5.0,8.0,2.0,10.0,11.0,12.0,33.0,50.0,17.0,55.0,9.0,7.0,1.0,156.0,67.0,1.0,4.0,1.0,43.0,15.0,16.0,3.0,50.0,10.0,35.0,5.0,141.0,98.0,1.0,10.0,5.0,,,49.0,42.0,9.0,18.0,135.0,17.0,22.0,19.0,3.0,,,,0.0,5.0,61.0,3.0,6.0,,6.0,,81.0,28.0,16.0,13.0,2.0,1612.0,,5.0,21.0,30.0,518.0,,3.0,193.0,57.0,,,91.0,5.0,305.0,305.0,13.0,19.0,35.0,43.0,,151.0,,,19.0,1.0,22.0,192.0,389.0,11.0,58.0,26.0,119.0,24.0,10.0,49.0,87.0,66.0,263.0,11.0,491.0,8.0,17.0,25.0,5.0,523.0,1.0,64.0,11.0,16.0,16.0,931.0,71.0,48.0,48.0,28.0,5.0,10.0,26.0,25.0,13.0,2.0,,8.0,,3.0,1.0,1.0,2.0,,3.0,,9.0,1.0,1.0,1.0,9.0,1.0,1.0,8.0,10.0,5.0,,2.0,11.0,7.0,14.0,,,1.0,3.0,1.0,1.0,,,9.0,2.0,2.0,21.0,9.0,6.0,21.0,3.0,,3.0,,4.0,6.0,1.0,1.0,,,,,,1.0,,4.0,,,,3.0,1.0,,,3.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
3156,363,1160.0,86.0,,,430.0,9.0,109.0,1590.0,2.0,37.0,93.0,28.0,,11.0,170.0,76.0,8.0,,8.0,5.0,,5.0,1.0,6.0,,5.0,1.0,,1.0,1.0,,3.0,1.0,,,,,1.0,0.0,1.0,,,,90.0,190.0,1.0,2.0,2.0,10.0,,6.0,10.0,,,4.0,5.0,64.0,137.0,2.0,96.0,57.0,,1.0,61.0,177.0,,18.0,643.0,28.0,31.0,29.0,2.0,2.0,,2.0,1.0,57.0,183.0,,46.0,5.0,46.0,,471.0,315.0,208.0,8.0,12.0,2476.0,17.0,4.0,6.0,3.0,1814.0,3.0,,141.0,147.0,0.0,,10.0,3.0,272.0,272.0,4.0,122.0,64.0,10.0,,646.0,,,5.0,,35.0,115.0,1557.0,5.0,5.0,10.0,1273.0,188.0,96.0,9.0,,,204.0,,577.0,42.0,,223.0,1.0,1850.0,,8.0,3.0,25.0,2.0,2101.0,19.0,5.0,5.0,12.0,0.0,15.0,8.0,3.0,12.0,7.0,,,,2.0,1.0,,0.0,2.0,3.0,,2.0,,,,,2.0,1.0,2.0,2.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11247,363,1198.0,73.0,,,706.0,18.0,98.0,1904.0,6.0,52.0,54.0,30.0,1.0,16.0,171.0,86.0,5.0,5.0,4.0,3.0,2.0,3.0,,2.0,1.0,3.0,1.0,,1.0,,2.0,3.0,,1.0,4.0,,5.0,7.0,1.0,7.0,1.0,,,168.0,208.0,0.0,,1.0,23.0,2.0,27.0,11.0,1.0,0.0,7.0,8.0,119.0,146.0,1.0,65.0,33.0,,1.0,51.0,162.0,4.0,29.0,603.0,28.0,29.0,27.0,2.0,,,,,33.0,115.0,,44.0,5.0,44.0,,647.0,302.0,230.0,6.0,12.0,2564.0,14.0,3.0,1.0,1.0,2079.0,10.0,,218.0,160.0,2.0,1.0,30.0,3.0,235.0,235.0,8.0,89.0,111.0,23.0,,690.0,,1.0,7.0,,31.0,193.0,1876.0,18.0,11.0,4.0,1271.0,143.0,65.0,11.0,1.0,1.0,267.0,2.0,838.0,54.0,3.0,181.0,,2108.0,,10.0,1.0,58.0,7.0,2445.0,13.0,17.0,17.0,27.0,0.0,16.0,7.0,0.0,31.0,6.0,,0.0,,1.0,,,,,2.0,,,,2.0,,,0.0,,,,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5672,363,528.0,36.0,3.0,3.0,148.0,10.0,54.0,673.0,39.0,29.0,49.0,24.0,,4.0,232.0,151.0,4.0,,7.0,4.0,,1.0,2.0,4.0,0.0,2.0,2.0,,0.0,,,,2.0,,,,,,,,1.0,1.0,,47.0,91.0,1.0,,3.0,19.0,0.0,4.0,5.0,7.0,6.0,2.0,5.0,50.0,92.0,3.0,144.0,79.0,,0.0,45.0,73.0,,15.0,336.0,24.0,38.0,35.0,3.0,,,,1.0,79.0,88.0,,17.0,3.0,17.0,,198.0,153.0,81.0,10.0,32.0,2082.0,16.0,2.0,5.0,2.0,801.0,31.0,,54.0,91.0,1.0,,15.0,3.0,190.0,190.0,2.0,55.0,34.0,19.0,,253.0,,1.0,2.0,0.0,19.0,41.0,649.0,10.0,3.0,7.0,597.0,77.0,144.0,1.0,13.0,13.0,88.0,,250.0,53.0,,134.0,,834.0,,4.0,4.0,29.0,43.0,1197.0,15.0,8.0,8.0,15.0,0.0,9.0,0.0,1.0,22.0,4.0,,0.0,,,,,,,2.0,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
49884,363,331.0,13.0,,,148.0,1.0,18.0,479.0,1.0,18.0,24.0,18.0,,4.0,133.0,79.0,3.0,,1.0,3.0,,1.0,,3.0,,1.0,,,,,,,1.0,,,,,1.0,,,,,,40.0,58.0,,1.0,1.0,15.0,,11.0,2.0,,,2.0,2.0,41.0,55.0,1.0,58.0,35.0,,,25.0,37.0,,8.0,231.0,15.0,22.0,21.0,1.0,,,,,35.0,65.0,,22.0,5.0,22.0,,180.0,115.0,78.0,7.0,13.0,1379.0,10.0,,1.0,2.0,572.0,22.0,,39.0,62.0,,,1.0,1.0,115.0,115.0,,35.0,23.0,15.0,,132.0,1.0,1.0,1.0,,14.0,24.0,471.0,10.0,4.0,1.0,383.0,35.0,58.0,5.0,,,42.0,1.0,200.0,18.0,,56.0,1.0,583.0,,3.0,,20.0,1.0,755.0,8.0,6.0,6.0,8.0,0.0,9.0,3.0,,14.0,3.0,,,,,,,,2.0,1.0,,2.0,,,,,1.0,,2.0,2.0,1.0,,,3.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
31663,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21584,363,326.0,21.0,23.0,8.0,613.0,,25.0,916.0,6.0,29.0,12.0,34.0,,9.0,272.0,130.0,15.0,22.0,28.0,8.0,,5.0,,,5.0,4.0,3.0,,7.0,4.0,,2.0,5.0,6.0,7.0,6.0,21.0,26.0,9.0,30.0,4.0,2.0,1.0,277.0,178.0,5.0,1.0,2.0,41.0,11.0,19.0,3.0,14.0,10.0,37.0,6.0,153.0,175.0,2.0,7.0,2.0,1.0,,74.0,115.0,11.0,18.0,314.0,29.0,51.0,43.0,8.0,6.0,4.0,4.0,4.0,2.0,29.0,2.0,24.0,2.0,24.0,,144.0,71.0,49.0,16.0,3.0,2562.0,,10.0,33.0,13.0,1022.0,3.0,7.0,277.0,84.0,,,147.0,3.0,398.0,398.0,12.0,85.0,81.0,41.0,,353.0,,1.0,13.0,1.0,31.0,335.0,860.0,16.0,91.0,43.0,356.0,57.0,7.0,118.0,86.0,38.0,447.0,11.0,818.0,3.0,26.0,55.0,1.0,1088.0,,37.0,10.0,27.0,6.0,1649.0,43.0,57.0,57.0,72.0,2.0,12.0,64.0,11.0,14.0,3.0,,5.0,,2.0,1.0,,1.0,,,,2.0,1.0,,1.0,3.0,2.0,1.0,,4.0,3.0,,2.0,5.0,2.0,24.0,,1.0,1.0,1.0,1.0,2.0,,1.0,9.0,1.0,,63.0,15.0,14.0,50.0,2.0,1.0,3.0,,1.0,4.0,1.0,,2.0,2.0,,,1.0,1.0,,,,1.0,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
4394,363,651.0,62.0,1.0,1.0,268.0,19.0,92.0,918.0,4.0,58.0,80.0,31.0,,11.0,254.0,138.0,13.0,1.0,2.0,10.0,1.0,10.0,2.0,10.0,2.0,8.0,3.0,1.0,3.0,6.0,0.0,2.0,,,1.0,,1.0,3.0,,0.0,,,1.0,79.0,129.0,1.0,,1.0,17.0,2.0,17.0,4.0,3.0,1.0,1.0,2.0,102.0,131.0,1.0,130.0,62.0,,,78.0,157.0,1.0,29.0,403.0,30.0,47.0,37.0,10.0,1.0,1.0,1.0,1.0,62.0,152.0,,41.0,8.0,41.0,1.0,395.0,249.0,149.0,24.0,25.0,2630.0,9.0,1.0,2.0,3.0,1105.0,31.0,,102.0,111.0,,,18.0,2.0,218.0,218.0,0.0,76.0,53.0,17.0,1.0,246.0,,3.0,9.0,,43.0,89.0,906.0,12.0,1.0,3.0,725.0,133.0,130.0,,4.0,4.0,181.0,3.0,402.0,60.0,1.0,195.0,,1123.0,,14.0,1.0,41.0,4.0,1454.0,25.0,5.0,5.0,10.0,0.0,5.0,,2.0,21.0,7.0,,,1.0,1.0,,,,,7.0,,,,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
