id,year_id,appearances,formation_place,mins_played,total_sub_on,wins,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,att_assist_openplay,att_bx_centre,att_cmiss_high,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_hd_goal,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_target,att_lf_total,att_miss_high,att_miss_left,att_miss_right,att_obox_blocked,att_obx_centre,att_openplay,att_rf_goal,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,big_chance_scored,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yardplus,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_shot,final_third_entries,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,head_clearance,head_pass,interception,interceptions_in_box,interception_won,last_man_tackle,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,own_goals,passes_left,passes_right,penalty_conceded,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shield_ball_oop,shot_off_target,six_yard_block,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_tackle,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,won_corners,won_tackle,yellow_card,dispossessed,won_contest,accurate_goal_kicks,accurate_keeper_throws,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,total_high_claim,cross_not_claimed,stand_catch,total_keeper_sweeper,att_assist_setplay,att_bx_right,att_cmiss_right,att_hd_post,att_ibox_post,att_post_high,big_chance_created,crosses_18yard,goal_assist,goal_assist_intentional,goal_assist_setplay,hit_woodwork,post_scoring_att,total_sub_off,accurate_corners_intobox,accurate_freekick_cross,accurate_through_ball,att_freekick_miss,att_freekick_target,att_freekick_total,att_obox_miss,att_obox_target,att_rf_target,att_sv_high_centre,clearance_off_line,corner_taken,fouled_final_third,foul_throw_in,freekick_cross,goal_assist_deadball,goal_assist_openplay,second_goal_assist,total_corners_intobox,total_through_ball,assist_own_goal,att_bx_left,att_cmiss_left,att_fastbreak,att_goal_high_left,att_goal_high_right,att_miss_high_right,att_obp_goal,att_pen_goal,att_post_right,att_sv_high_left,dangerous_play,goals_openplay,hand_ball,penalty_won,shot_fastbreak,total_fastbreak,total_pull_back,accurate_pull_back,att_one_on_one,attempts_obox,att_cmiss_high_right,att_goal_high_centre,att_lg_centre,att_miss_high_left,att_obox_goal,att_sv_high_right,times_tackled,winning_goal,assist_pass_lost,error_lead_to_goal,att_obxd_left,att_obx_right,assist_attempt_saved,assist_free_kick_won,att_obxd_right,att_cmiss_high_left,att_obox_post,att_post_left,goal_fastbreak,assist_penalty_won,att_obx_left,att_freekick_goal,red_card,second_yellow,att_pen_target,assist_blocked_shot,accurate_keeper_sweeper,dive_catch,att_freekick_post,att_corner,penalty_faced,penalty_save,stand_save,assist_post,att_pen_post,att_lg_left,att_lg_right,back_pass,att_pen_miss
4666,27,32.0,183.0,2810.0,1.0,18.0,853.0,24.0,1.0,1.0,,337.0,22.0,,83.0,1189.0,11.0,43.0,89.0,11.0,274.0,128.0,,3.0,9.0,,,,,,4.0,3.0,7.0,1.0,,6.0,3.0,,,4.0,4.0,,4.0,,2.0,1.0,,2.0,3.0,1.0,,,83.0,159.0,,,15.0,21.0,1.0,15.0,7.0,1.0,5.0,84.0,169.0,15.0,224.0,135.0,,98.0,20.0,563.0,31.0,,44.0,38.0,6.0,135.0,139.0,70.0,13.0,70.0,2.0,284.0,317.0,208.0,9.0,13.0,32.0,1.0,2.0,3.0,1345.0,21.0,,1.0,207.0,18.0,,23.0,3.0,233.0,233.0,,95.0,64.0,21.0,469.0,3.0,9.0,,53.0,1144.0,11.0,3.0,922.0,58.0,224.0,13.0,3.0,3.0,120.0,1.0,480.0,93.0,,186.0,1.0,1399.0,13.0,51.0,13.0,1884.0,,7.0,7.0,19.0,1.0,43.0,6.0,5.0,12.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5696,27,21.0,130.0,1385.0,5.0,5.0,134.0,16.0,9.0,4.0,4.0,264.0,,26.0,16.0,389.0,1.0,35.0,18.0,5.0,157.0,95.0,,11.0,12.0,,1.0,1.0,,,1.0,1.0,2.0,7.0,2.0,9.0,5.0,,2.0,3.0,3.0,5.0,3.0,9.0,15.0,26.0,3.0,33.0,7.0,3.0,1.0,2.0,114.0,86.0,2.0,2.0,1.0,29.0,16.0,17.0,,13.0,4.0,118.0,74.0,1.0,9.0,3.0,2.0,48.0,12.0,125.0,16.0,3.0,31.0,25.0,6.0,3.0,58.0,15.0,,15.0,,156.0,40.0,27.0,12.0,,,7.0,8.0,12.0,497.0,,2.0,,38.0,135.0,1.0,36.0,1.0,238.0,238.0,7.0,28.0,51.0,29.0,116.0,,13.0,2.0,127.0,376.0,16.0,15.0,163.0,34.0,9.0,37.0,41.0,32.0,200.0,19.0,389.0,3.0,27.0,29.0,3.0,511.0,41.0,18.0,2.0,789.0,,23.0,23.0,21.0,8.0,14.0,1.0,39.0,20.0,,,,,,,,,,,,,,,,,,2.0,8.0,2.0,,1.0,,1.0,15.0,2.0,2.0,,1.0,1.0,8.0,5.0,1.0,,,,2.0,3.0,4.0,6.0,2.0,,10.0,5.0,,4.0,,2.0,1.0,9.0,1.0,1.0,,2.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,,0.0,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10336,27,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3285,27,32.0,63.0,2583.0,3.0,19.0,585.0,34.0,23.0,23.0,9.0,937.0,8.0,5.0,80.0,1499.0,244.0,31.0,26.0,26.0,178.0,103.0,,23.0,,,,,,,,,,1.0,,1.0,2.0,,,,,1.0,,1.0,1.0,6.0,,6.0,,1.0,1.0,,352.0,181.0,,,13.0,64.0,2.0,18.0,8.0,20.0,7.0,126.0,185.0,13.0,51.0,24.0,1.0,177.0,38.0,500.0,29.0,,21.0,18.0,3.0,24.0,53.0,57.0,4.0,57.0,1.0,726.0,198.0,142.0,6.0,12.0,5.0,7.0,19.0,3.0,1661.0,7.0,6.0,,15.0,652.0,,40.0,,368.0,368.0,13.0,97.0,71.0,64.0,97.0,3.0,1.0,,490.0,1486.0,35.0,26.0,630.0,60.0,51.0,72.0,120.0,120.0,570.0,16.0,1165.0,42.0,5.0,130.0,3.0,1675.0,6.0,95.0,265.0,2483.0,,18.0,18.0,23.0,19.0,69.0,4.0,11.0,42.0,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,3.0,100.0,2.0,2.0,,,,6.0,,,,,,,,1.0,3.0,1.0,,,9.0,3.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,5.0,4.0,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
4148,27,29.0,180.0,2355.0,2.0,21.0,700.0,82.0,3.0,3.0,8.0,1447.0,,55.0,112.0,2144.0,3.0,31.0,37.0,18.0,144.0,103.0,1.0,31.0,21.0,3.0,2.0,4.0,2.0,,1.0,1.0,2.0,12.0,5.0,9.0,8.0,3.0,3.0,17.0,16.0,4.0,6.0,13.0,53.0,71.0,7.0,69.0,2.0,7.0,1.0,5.0,243.0,170.0,2.0,3.0,1.0,33.0,25.0,30.0,10.0,2.0,2.0,138.0,134.0,1.0,22.0,19.0,1.0,311.0,33.0,730.0,27.0,10.0,24.0,19.0,5.0,19.0,81.0,16.0,2.0,16.0,,757.0,270.0,200.0,6.0,2.0,2.0,14.0,19.0,27.0,2358.0,5.0,7.0,,278.0,350.0,,116.0,2.0,365.0,365.0,11.0,45.0,114.0,33.0,682.0,1.0,37.0,1.0,693.0,2097.0,13.0,33.0,753.0,160.0,22.0,61.0,6.0,6.0,851.0,21.0,1665.0,7.0,55.0,168.0,,2412.0,89.0,29.0,3.0,2777.0,2.0,24.0,24.0,18.0,17.0,23.0,5.0,38.0,51.0,,,,,,,,,,,,,,,,,,1.0,11.0,4.0,,2.0,2.0,6.0,4.0,1.0,1.0,,3.0,3.0,5.0,,,7.0,4.0,,6.0,25.0,9.0,13.0,2.0,,,5.0,,,,1.0,5.0,,19.0,,2.0,2.0,2.0,2.0,,6.0,,2.0,,,,8.0,2.0,,2.0,2.0,,,,1.0,,,,2.0,5.0,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1131,27,5.0,20.0,374.0,,,59.0,15.0,,,,28.0,2.0,,13.0,87.0,,11.0,9.0,,49.0,22.0,,1.0,1.0,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,2.0,,,8.0,14.0,,,3.0,4.0,,7.0,1.0,,2.0,20.0,17.0,3.0,18.0,7.0,,22.0,2.0,74.0,5.0,,8.0,8.0,,7.0,22.0,9.0,3.0,9.0,,9.0,37.0,16.0,3.0,4.0,2.0,,1.0,2.0,116.0,1.0,,1.0,16.0,4.0,,1.0,,35.0,35.0,,11.0,3.0,4.0,31.0,1.0,,,11.0,85.0,4.0,1.0,68.0,26.0,18.0,,,,26.0,,54.0,11.0,,34.0,,122.0,2.0,7.0,,168.0,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8970,27,25.0,117.0,1989.0,3.0,8.0,199.0,45.0,1.0,1.0,1.0,180.0,19.0,1.0,55.0,378.0,23.0,49.0,66.0,19.0,175.0,122.0,,5.0,5.0,,1.0,,,1.0,5.0,,6.0,1.0,1.0,8.0,,,,1.0,3.0,3.0,1.0,1.0,2.0,2.0,,4.0,2.0,,,,42.0,105.0,1.0,1.0,7.0,24.0,2.0,13.0,6.0,3.0,3.0,101.0,127.0,7.0,166.0,95.0,1.0,170.0,39.0,351.0,22.0,1.0,28.0,25.0,3.0,95.0,116.0,69.0,11.0,69.0,,118.0,225.0,114.0,14.0,21.0,22.0,3.0,3.0,1.0,549.0,17.0,,,22.0,92.0,,25.0,3.0,227.0,227.0,1.0,74.0,30.0,24.0,53.0,1.0,9.0,,77.0,368.0,12.0,6.0,247.0,97.0,166.0,1.0,5.0,5.0,164.0,1.0,322.0,68.0,1.0,146.0,,564.0,12.0,52.0,52.0,991.0,,3.0,3.0,12.0,1.0,37.0,6.0,3.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,2.0,1.0,1.0,1.0,,,3.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
3362,27,28.0,78.0,2306.0,2.0,6.0,404.0,28.0,12.0,12.0,4.0,366.0,13.0,7.0,40.0,758.0,184.0,21.0,11.0,15.0,229.0,203.0,,28.0,4.0,,,,,,,,,1.0,,8.0,2.0,,4.0,23.0,2.0,5.0,9.0,5.0,18.0,21.0,,6.0,3.0,,1.0,2.0,174.0,173.0,1.0,,17.0,48.0,6.0,36.0,7.0,13.0,11.0,130.0,139.0,17.0,83.0,39.0,1.0,120.0,21.0,371.0,26.0,,39.0,36.0,3.0,39.0,46.0,67.0,11.0,67.0,,39.0,161.0,92.0,11.0,23.0,4.0,13.0,22.0,5.0,916.0,16.0,7.0,1.0,266.0,12.0,,40.0,3.0,361.0,361.0,3.0,111.0,59.0,48.0,347.0,5.0,19.0,,189.0,747.0,24.0,35.0,456.0,48.0,83.0,59.0,54.0,54.0,255.0,8.0,529.0,52.0,7.0,93.0,2.0,931.0,30.0,76.0,238.0,1706.0,,29.0,29.0,16.0,13.0,56.0,4.0,29.0,36.0,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,5.0,41.0,5.0,5.0,,2.0,,1.0,,,,,,1.0,11.0,3.0,1.0,1.0,1.0,,5.0,,,,5.0,,,,,6.0,3.0,,,,,,,,1.0,,,,,,2.0,5.0,5.0,,,,,,3.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
5176,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955,27,15.0,30.0,1307.0,,10.0,261.0,19.0,5.0,5.0,4.0,348.0,6.0,,36.0,604.0,115.0,24.0,25.0,6.0,135.0,66.0,,11.0,,,,,,,,,,,,,,,,,,2.0,,3.0,6.0,4.0,,6.0,1.0,,,,100.0,88.0,,,6.0,41.0,3.0,7.0,1.0,7.0,2.0,69.0,87.0,6.0,42.0,29.0,1.0,123.0,15.0,309.0,15.0,,24.0,20.0,4.0,29.0,69.0,33.0,6.0,33.0,1.0,308.0,186.0,105.0,3.0,12.0,2.0,4.0,7.0,,744.0,3.0,5.0,,14.0,271.0,,18.0,2.0,283.0,283.0,1.0,57.0,30.0,41.0,38.0,4.0,3.0,,160.0,598.0,12.0,11.0,307.0,44.0,42.0,22.0,36.0,36.0,217.0,10.0,484.0,41.0,,88.0,,755.0,6.0,38.0,170.0,1186.0,,14.0,14.0,10.0,5.0,29.0,3.0,16.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,29.0,,,,,,1.0,,,,,,,3.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
3498,27,15.0,7.0,228.0,14.0,,22.0,4.0,9.0,6.0,1.0,53.0,,5.0,5.0,66.0,1.0,,2.0,2.0,21.0,23.0,,7.0,1.0,,,,,,,,,,,,1.0,1.0,2.0,10.0,,,1.0,5.0,9.0,3.0,,,1.0,,,2.0,25.0,12.0,,,,4.0,5.0,2.0,,7.0,3.0,10.0,7.0,,1.0,1.0,,11.0,5.0,27.0,1.0,1.0,2.0,2.0,,1.0,7.0,2.0,,2.0,,25.0,5.0,4.0,12.0,,,6.0,3.0,3.0,81.0,1.0,1.0,,12.0,21.0,,16.0,,46.0,46.0,3.0,4.0,5.0,4.0,7.0,,2.0,,25.0,64.0,2.0,9.0,24.0,11.0,1.0,4.0,29.0,18.0,39.0,1.0,89.0,,5.0,8.0,,84.0,10.0,2.0,1.0,146.0,,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,10.0,,,,,,1.0,3.0,,1.0,2.0,1.0,6.0,2.0,1.0,,,,12.0,1.0,,1.0,,,,11.0,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
4007,27,15.0,47.0,561.0,10.0,3.0,24.0,4.0,,,20.0,75.0,,13.0,3.0,99.0,,55.0,54.0,1.0,63.0,53.0,,5.0,11.0,,,,,,5.0,3.0,8.0,3.0,,5.0,6.0,,,,2.0,1.0,2.0,2.0,3.0,13.0,,8.0,3.0,2.0,,3.0,33.0,20.0,,,,5.0,5.0,2.0,,,3.0,68.0,62.0,,3.0,3.0,,36.0,4.0,72.0,5.0,,5.0,5.0,,3.0,94.0,,,,,36.0,13.0,5.0,9.0,,,3.0,2.0,6.0,180.0,,1.0,,17.0,33.0,,11.0,,106.0,106.0,3.0,6.0,11.0,5.0,39.0,1.0,6.0,1.0,41.0,99.0,4.0,5.0,30.0,9.0,3.0,5.0,1.0,1.0,102.0,73.0,151.0,2.0,15.0,6.0,,180.0,17.0,8.0,,242.0,,13.0,13.0,1.0,6.0,5.0,,4.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,4.0,,,,,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4486,27,20.0,101.0,1646.0,1.0,5.0,380.0,11.0,,,3.0,135.0,19.0,,76.0,515.0,1.0,22.0,24.0,8.0,131.0,89.0,,1.0,8.0,1.0,,,,,6.0,,6.0,,,9.0,1.0,,,2.0,2.0,,6.0,1.0,4.0,2.0,,6.0,2.0,,1.0,,40.0,58.0,1.0,,7.0,10.0,1.0,3.0,6.0,1.0,6.0,38.0,47.0,7.0,116.0,72.0,,61.0,9.0,256.0,19.0,,27.0,22.0,5.0,72.0,62.0,41.0,13.0,41.0,,176.0,147.0,87.0,9.0,9.0,19.0,1.0,1.0,2.0,601.0,9.0,,,51.0,49.0,2.0,10.0,2.0,123.0,123.0,1.0,29.0,28.0,10.0,158.0,3.0,11.0,,23.0,492.0,6.0,2.0,417.0,36.0,116.0,4.0,1.0,1.0,73.0,6.0,214.0,64.0,,144.0,,630.0,14.0,17.0,1.0,862.0,,2.0,2.0,3.0,3.0,11.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
2047,27,32.0,208.0,2423.0,4.0,14.0,128.0,16.0,11.0,11.0,48.0,332.0,2.0,24.0,12.0,449.0,9.0,155.0,116.0,7.0,177.0,133.0,,20.0,16.0,,,2.0,3.0,4.0,3.0,2.0,9.0,10.0,7.0,5.0,9.0,2.0,3.0,12.0,3.0,5.0,3.0,4.0,14.0,35.0,2.0,23.0,4.0,5.0,2.0,1.0,157.0,117.0,3.0,4.0,8.0,34.0,14.0,5.0,4.0,16.0,7.0,258.0,179.0,8.0,33.0,18.0,,84.0,33.0,242.0,28.0,8.0,28.0,26.0,2.0,18.0,221.0,17.0,2.0,17.0,,210.0,45.0,22.0,11.0,7.0,,10.0,14.0,19.0,682.0,3.0,5.0,,40.0,238.0,,50.0,2.0,414.0,414.0,18.0,43.0,56.0,34.0,73.0,,12.0,1.0,194.0,449.0,14.0,24.0,151.0,34.0,33.0,36.0,63.0,63.0,348.0,149.0,594.0,6.0,29.0,23.0,16.0,682.0,45.0,21.0,9.0,1108.0,,47.0,47.0,32.0,16.0,18.0,5.0,54.0,19.0,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,5.0,47.0,4.0,3.0,,,,9.0,,,,,,,7.0,2.0,6.0,2.0,,,10.0,,,,4.0,,,1.0,,4.0,2.0,2.0,1.0,2.0,,,,,,,5.0,2.0,,2.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8979,27,34.0,260.0,2245.0,8.0,10.0,68.0,4.0,8.0,8.0,19.0,238.0,1.0,50.0,9.0,298.0,1.0,117.0,67.0,20.0,204.0,145.0,,27.0,18.0,,,1.0,4.0,,3.0,3.0,7.0,5.0,5.0,10.0,17.0,2.0,2.0,9.0,1.0,7.0,4.0,3.0,10.0,40.0,3.0,31.0,5.0,6.0,3.0,3.0,111.0,73.0,9.0,4.0,1.0,44.0,8.0,7.0,5.0,2.0,7.0,227.0,155.0,1.0,6.0,2.0,,47.0,40.0,122.0,26.0,5.0,40.0,37.0,3.0,2.0,131.0,23.0,,23.0,,101.0,32.0,15.0,17.0,1.0,,15.0,20.0,24.0,449.0,2.0,19.0,,85.0,76.0,,28.0,3.0,357.0,357.0,20.0,18.0,35.0,44.0,131.0,1.0,16.0,,151.0,282.0,21.0,35.0,86.0,10.0,6.0,75.0,62.0,61.0,263.0,83.0,441.0,9.0,53.0,19.0,32.0,465.0,48.0,29.0,1.0,876.0,,47.0,47.0,32.0,29.0,25.0,5.0,21.0,28.0,,,,,,,,,,,,,,,,,,,10.0,3.0,1.0,1.0,1.0,8.0,59.0,8.0,5.0,,1.0,1.0,13.0,,,,,,,5.0,2.0,14.0,2.0,,1.0,20.0,,,,8.0,,1.0,,,6.0,3.0,5.0,,,3.0,,,,1.0,,5.0,2.0,2.0,5.0,11.0,2.0,2.0,5.0,,1.0,,,,,4.0,,,2.0,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,
2616,27,27.0,238.0,2114.0,2.0,12.0,130.0,10.0,4.0,2.0,15.0,340.0,,37.0,16.0,466.0,2.0,66.0,32.0,12.0,170.0,77.0,,22.0,37.0,1.0,3.0,4.0,2.0,2.0,6.0,2.0,10.0,9.0,9.0,21.0,23.0,6.0,21.0,52.0,6.0,9.0,9.0,1.0,13.0,66.0,2.0,13.0,4.0,12.0,6.0,6.0,162.0,52.0,9.0,8.0,,9.0,10.0,8.0,4.0,,9.0,167.0,97.0,,31.0,21.0,,54.0,34.0,91.0,25.0,10.0,23.0,21.0,2.0,21.0,72.0,6.0,,6.0,,185.0,22.0,14.0,6.0,2.0,,11.0,15.0,37.0,522.0,2.0,2.0,,65.0,97.0,,19.0,3.0,194.0,194.0,9.0,9.0,34.0,9.0,109.0,,29.0,1.0,197.0,443.0,7.0,27.0,145.0,16.0,31.0,42.0,17.0,10.0,247.0,38.0,419.0,1.0,42.0,23.0,20.0,547.0,76.0,18.0,2.0,868.0,,32.0,32.0,26.0,11.0,15.0,5.0,40.0,21.0,,,,,,,,,,,,,,,,,,2.0,7.0,1.0,,1.0,1.0,5.0,10.0,2.0,1.0,,3.0,2.0,8.0,2.0,,6.0,,1.0,1.0,6.0,4.0,4.0,3.0,1.0,7.0,11.0,,,,2.0,1.0,7.0,7.0,,10.0,5.0,,1.0,,2.0,,1.0,,,,7.0,1.0,,,,2.0,1.0,3.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
2299,27,28.0,148.0,2264.0,2.0,13.0,590.0,77.0,7.0,6.0,2.0,546.0,9.0,25.0,89.0,1129.0,1.0,21.0,41.0,21.0,159.0,136.0,,19.0,2.0,,,,,,1.0,,1.0,3.0,,2.0,,,,3.0,1.0,2.0,1.0,6.0,10.0,7.0,,11.0,3.0,1.0,,1.0,173.0,153.0,,,5.0,44.0,9.0,38.0,7.0,12.0,6.0,115.0,118.0,5.0,80.0,42.0,,158.0,35.0,415.0,26.0,,27.0,23.0,4.0,42.0,95.0,44.0,5.0,44.0,1.0,368.0,222.0,142.0,9.0,12.0,,11.0,8.0,2.0,1306.0,20.0,,,128.0,177.0,,46.0,3.0,267.0,267.0,2.0,69.0,82.0,44.0,380.0,,4.0,,190.0,1101.0,27.0,19.0,631.0,129.0,80.0,12.0,22.0,20.0,286.0,6.0,727.0,34.0,25.0,155.0,,1336.0,15.0,54.0,1.0,1689.0,,14.0,14.0,17.0,6.0,37.0,6.0,20.0,7.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,3.0,,,,,,9.0,1.0,1.0,,,,,2.0,2.0,2.0,,1.0,2.0,2.0,,5.0,,,,2.0,,,2.0,1.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4482,27,3.0,0.0,27.0,3.0,1.0,,,,,1.0,4.0,,,,4.0,,1.0,2.0,,,2.0,,,2.0,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,2.0,,1.0,,,1.0,,2.0,1.0,1.0,,,1.0,,,,,,2.0,6.0,,1.0,,,,1.0,2.0,,,,,,,2.0,,,,,,1.0,,2.0,,,,,2.0,5.0,,,,3.0,,,,,5.0,5.0,,,1.0,1.0,1.0,,,,3.0,4.0,1.0,,,,1.0,2.0,1.0,1.0,3.0,1.0,6.0,,,,,5.0,2.0,1.0,,17.0,,3.0,3.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
3452,27,27.0,173.0,1711.0,9.0,15.0,76.0,4.0,1.0,1.0,10.0,368.0,,28.0,4.0,443.0,3.0,45.0,39.0,4.0,117.0,93.0,,27.0,25.0,2.0,1.0,,1.0,1.0,2.0,2.0,5.0,14.0,4.0,15.0,17.0,2.0,3.0,13.0,6.0,6.0,4.0,1.0,7.0,49.0,1.0,39.0,2.0,7.0,2.0,7.0,165.0,77.0,7.0,2.0,1.0,35.0,15.0,8.0,2.0,,7.0,132.0,130.0,1.0,13.0,9.0,,54.0,15.0,128.0,18.0,4.0,19.0,18.0,1.0,9.0,58.0,29.0,,29.0,,109.0,24.0,19.0,5.0,2.0,1.0,9.0,21.0,23.0,524.0,2.0,11.0,,85.0,75.0,,18.0,3.0,229.0,229.0,16.0,21.0,40.0,35.0,140.0,,20.0,4.0,235.0,425.0,27.0,30.0,88.0,6.0,13.0,70.0,5.0,5.0,302.0,49.0,459.0,,36.0,6.0,7.0,542.0,58.0,35.0,3.0,927.0,,44.0,44.0,16.0,20.0,24.0,3.0,38.0,40.0,,,,,,,,,,,,,,,,,,,7.0,1.0,,1.0,,3.0,5.0,3.0,2.0,1.0,1.0,1.0,9.0,,,3.0,,,,4.0,2.0,14.0,1.0,,,6.0,,,,2.0,1.0,,8.0,,6.0,2.0,3.0,1.0,,3.0,,,,,1.0,4.0,2.0,2.0,3.0,4.0,3.0,,4.0,,1.0,1.0,,,,2.0,,,,,,,1.0,,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,
