id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_cmiss_high,att_cmiss_left,att_cmiss_right,att_corner,att_freekick_miss,att_freekick_total,att_goal_low_left,att_hd_miss,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_high,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,final_third_entries,fouled_final_third,fouls,freekick_cross,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,head_pass,interception,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,total_pull_back,accurate_flick_on,att_bx_left,att_bx_right,att_fastbreak,att_goal_high_left,att_hd_target,att_ibox_goal,att_lf_goal,att_miss_high_right,att_obox_post,att_obxd_left,att_one_on_one,att_post_left,att_sv_low_left,big_chance_scored,clean_sheet,hit_woodwork,outfielder_block,overrun,post_scoring_att,shot_fastbreak,total_fastbreak,total_flick_on,accurate_cross_nocorner,accurate_through_ball,assist_blocked_shot,att_goal_low_centre,att_hd_goal,att_post_high,att_sv_high_centre,att_sv_high_left,goal_fastbreak,shield_ball_oop,six_yard_block,foul_throw_in,hand_ball,interceptions_in_box,penalty_conceded,accurate_freekick_cross,assist_pass_lost,att_assist_setplay,att_cmiss_high_left,att_freekick_goal,att_freekick_target,att_goal_high_centre,att_goal_high_right,att_ibox_post,att_lg_centre,att_miss_high_left,att_pen_goal,att_pen_post,att_pen_target,att_sv_high_right,goal_assist_deadball,goal_assist_setplay,penalty_won,second_goal_assist,times_tackled,winning_goal,accurate_pull_back,clearance_off_line,att_cmiss_high_right,assist_penalty_won,gk_smother,att_goal_low_right,att_obx_left,assist_own_goal,accurate_goal_kicks,goal_kicks,own_goals,last_man_tackle,assist_attempt_saved,assist_free_kick_won,assist_handball_won,dangerous_play,att_obx_right,red_card,second_yellow,att_obxd_right,att_post_right,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,att_hd_post,att_freekick_post,assist_post,att_obp_goal,att_lg_right,fifty_fifty,rescinded_red_card
19925,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14997,274,79.0,12.0,,1.0,95.0,,4.0,12.0,173.0,1.0,17.0,3.0,9.0,2.0,26.0,12.0,2.0,4.0,1.0,1.0,0.0,,,2.0,,,,,,1.0,1.0,,,4.0,1.0,,1.0,1.0,,3.0,,4.0,4.0,,,2.0,,,,48.0,32.0,,,1.0,8.0,2.0,5.0,,2.0,3.0,2.0,3.0,27.0,19.0,1.0,1.0,1.0,,,30.0,1.0,2.0,,47.0,4.0,,4.0,4.0,,,2.0,1.0,2.0,1.0,8.0,1.0,1.0,67.0,10.0,7.0,1.0,2.0,393.0,,,3.0,,200.0,27.0,40.0,11.0,,47.0,47.0,6.0,14.0,12.0,8.0,44.0,4.0,58.0,167.0,6.0,3.0,85.0,22.0,1.0,1.0,,5.0,5.0,72.0,126.0,1.0,6.0,16.0,,206.0,6.0,4.0,5.0,10.0,,2.0,263.0,7.0,5.0,5.0,6.0,5.0,,3.0,5.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33067,274,5.0,,,,8.0,,2.0,,13.0,,8.0,2.0,8.0,,7.0,5.0,2.0,,,1.0,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,,,1.0,,,,5.0,5.0,,,,2.0,,2.0,,,,3.0,1.0,17.0,9.0,,1.0,1.0,,,2.0,,1.0,,3.0,,1.0,2.0,1.0,1.0,1.0,,,,1.0,2.0,,,4.0,0.0,,5.0,,41.0,,,,1.0,17.0,3.0,2.0,,,12.0,12.0,1.0,,4.0,2.0,6.0,1.0,4.0,12.0,1.0,,5.0,,1.0,5.0,,,,8.0,13.0,,2.0,,,18.0,2.0,,8.0,5.0,,,36.0,3.0,1.0,1.0,,2.0,2.0,,5.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13193,274,35.0,1.0,,,30.0,0.0,,1.0,65.0,10.0,2.0,4.0,4.0,0.0,36.0,16.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,9.0,18.0,,,,4.0,1.0,6.0,,,,2.0,1.0,12.0,14.0,,12.0,4.0,1.0,,10.0,,1.0,,40.0,1.0,,6.0,6.0,,,,,,4.0,3.0,2.0,2.0,9.0,23.0,11.0,3.0,3.0,238.0,,,1.0,,93.0,31.0,4.0,1.0,,36.0,36.0,,12.0,6.0,4.0,35.0,,9.0,65.0,1.0,1.0,50.0,7.0,12.0,5.0,,,,13.0,43.0,10.0,,14.0,,93.0,1.0,,3.0,5.0,,13.0,142.0,1.0,1.0,1.0,1.0,,4.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24722,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4549,274,496.0,30.0,,2.0,596.0,3.0,12.0,36.0,1090.0,43.0,26.0,26.0,29.0,27.0,236.0,151.0,11.0,4.0,15.0,4.0,,,0.0,3.0,,,1.0,,,2.0,5.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,,2.0,1.0,4.0,11.0,2.0,1.0,12.0,1.0,,1.0,254.0,204.0,1.0,3.0,8.0,27.0,3.0,28.0,,19.0,4.0,21.0,8.0,144.0,121.0,8.0,35.0,15.0,,2.0,100.0,2.0,44.0,,298.0,28.0,2.0,31.0,28.0,3.0,2.0,1.0,,1.0,15.0,82.0,27.0,27.0,419.0,97.0,73.0,8.0,15.0,2455.0,2.0,8.0,8.0,4.0,1222.0,65.0,238.0,40.0,4.0,276.0,276.0,18.0,101.0,85.0,27.0,275.0,8.0,264.0,1066.0,15.0,16.0,560.0,46.0,35.0,67.0,,23.0,23.0,314.0,709.0,16.0,12.0,57.0,2.0,1246.0,15.0,5.0,1.0,39.0,3.0,50.0,1671.0,32.0,39.0,39.0,16.0,13.0,40.0,9.0,25.0,8.0,5.0,2.0,1.0,4.0,2.0,,,2.0,,2.0,,,,1.0,,2.0,5.0,1.0,4.0,2.0,1.0,2.0,2.0,14.0,2.0,,,,,,1.0,,1.0,1.0,,,,6.0,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,4.0,0.0,2.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3766,274,65.0,12.0,4.0,7.0,142.0,,6.0,4.0,200.0,7.0,8.0,8.0,15.0,1.0,52.0,46.0,10.0,8.0,7.0,2.0,,1.0,,,,3.0,1.0,,,3.0,3.0,1.0,,4.0,,2.0,1.0,4.0,,1.0,3.0,8.0,13.0,3.0,4.0,14.0,1.0,0.0,1.0,55.0,43.0,0.0,,1.0,14.0,7.0,5.0,17.0,8.0,8.0,8.0,2.0,32.0,33.0,1.0,5.0,3.0,,,30.0,1.0,5.0,6.0,81.0,7.0,3.0,17.0,12.0,5.0,2.0,,,,3.0,10.0,4.0,4.0,52.0,17.0,10.0,11.0,2.0,712.0,1.0,7.0,5.0,7.0,252.0,53.0,46.0,46.0,1.0,120.0,120.0,5.0,21.0,17.0,14.0,73.0,4.0,84.0,192.0,6.0,12.0,79.0,19.0,5.0,18.0,15.0,37.0,22.0,120.0,219.0,3.0,8.0,13.0,1.0,261.0,18.0,6.0,8.0,10.0,2.0,7.0,408.0,20.0,12.0,12.0,4.0,2.0,11.0,9.0,7.0,1.0,1.0,6.0,4.0,2.0,2.0,,,3.0,0.0,1.0,,,,,2.0,2.0,1.0,1.0,,1.0,,2.0,2.0,6.0,3.0,1.0,,1.0,,,1.0,,,,3.0,,1.0,0.0,,1.0,,5.0,,,1.0,1.0,,,,,1.0,,,,,,,,0.0,0.0,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4779,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54392,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8168,274,780.0,88.0,,,656.0,6.0,11.0,110.0,1436.0,4.0,22.0,19.0,33.0,33.0,259.0,116.0,3.0,16.0,19.0,1.0,,2.0,,4.0,,,,,,2.0,1.0,,,3.0,4.0,4.0,1.0,4.0,,10.0,2.0,16.0,13.0,,2.0,16.0,2.0,1.0,,283.0,230.0,2.0,,3.0,36.0,6.0,50.0,,1.0,3.0,13.0,10.0,129.0,108.0,3.0,39.0,25.0,,2.0,201.0,1.0,42.0,,441.0,28.0,,42.0,36.0,6.0,,1.0,1.0,1.0,25.0,82.0,58.0,58.0,436.0,204.0,136.0,14.0,16.0,2528.0,1.0,4.0,16.0,2.0,1668.0,207.0,159.0,40.0,1.0,281.0,281.0,8.0,87.0,135.0,36.0,515.0,11.0,275.0,1430.0,20.0,20.0,866.0,154.0,39.0,12.0,,4.0,4.0,365.0,813.0,29.0,13.0,184.0,,1675.0,19.0,4.0,5.0,73.0,3.0,4.0,2018.0,7.0,19.0,19.0,6.0,9.0,10.0,3.0,44.0,8.0,,3.0,,2.0,,,,,,0.0,,,,,,,5.0,,11.0,,,,,5.0,,2.0,,,,,1.0,,,1.0,,,,4.0,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10482,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51561,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4258,274,432.0,62.0,,20.0,688.0,8.0,12.0,70.0,1100.0,263.0,32.0,31.0,38.0,21.0,258.0,161.0,17.0,5.0,28.0,8.0,,1.0,1.0,2.0,,,,,1.0,6.0,7.0,2.0,2.0,20.0,4.0,1.0,4.0,1.0,,4.0,0.0,5.0,20.0,,,1.0,,,1.0,311.0,226.0,9.0,1.0,12.0,85.0,7.0,54.0,,81.0,42.0,43.0,12.0,186.0,192.0,12.0,59.0,22.0,2.0,1.0,243.0,4.0,39.0,,571.0,38.0,2.0,39.0,37.0,2.0,1.0,4.0,4.0,4.0,22.0,100.0,35.0,35.0,90.0,220.0,103.0,12.0,16.0,3346.0,5.0,21.0,13.0,4.0,1458.0,603.0,26.0,146.0,1.0,648.0,648.0,15.0,126.0,85.0,85.0,497.0,11.0,408.0,1089.0,19.0,34.0,534.0,147.0,59.0,84.0,,123.0,123.0,604.0,1058.0,63.0,13.0,188.0,2.0,1469.0,22.0,2.0,,81.0,2.0,304.0,2432.0,78.0,55.0,55.0,19.0,14.0,61.0,44.0,46.0,7.0,4.0,3.0,9.0,,,1.0,,2.0,1.0,,,,,,,,12.0,,8.0,8.0,,,,17.0,20.0,2.0,,,1.0,,,1.0,,1.0,,,4.0,4.0,,,,2.0,1.0,,,,,,,2.0,,,,,,,,2.0,1.0,0.0,1.0,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23199,274,96.0,10.0,,,193.0,1.0,19.0,9.0,289.0,1.0,56.0,15.0,24.0,13.0,159.0,78.0,11.0,8.0,12.0,9.0,,,,1.0,,,,,,6.0,3.0,2.0,6.0,18.0,2.0,,,1.0,,2.0,4.0,8.0,18.0,,,1.0,,5.0,,99.0,56.0,1.0,,,26.0,7.0,16.0,,4.0,2.0,21.0,3.0,127.0,67.0,,16.0,12.0,,,55.0,4.0,22.0,,147.0,14.0,,32.0,26.0,6.0,,0.0,,0.0,12.0,20.0,5.0,5.0,95.0,23.0,13.0,18.0,6.0,1187.0,0.0,3.0,9.0,6.0,384.0,89.0,66.0,23.0,1.0,185.0,185.0,5.0,14.0,37.0,26.0,63.0,6.0,127.0,269.0,8.0,12.0,128.0,27.0,16.0,29.0,,6.0,6.0,189.0,282.0,6.0,22.0,21.0,,404.0,19.0,14.0,10.0,20.0,5.0,1.0,616.0,43.0,26.0,26.0,15.0,3.0,17.0,3.0,8.0,6.0,,6.0,1.0,0.0,1.0,,,,,,1.0,,,,1.0,,,1.0,3.0,3.0,1.0,1.0,1.0,13.0,,1.0,,,,1.0,,,,,1.0,,,0.0,,,,,0.0,,,,,0.0,,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4348,274,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,8.0,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,1.0,,2.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4505,274,559.0,40.0,,,416.0,2.0,,52.0,975.0,2.0,24.0,44.0,16.0,2.0,74.0,27.0,6.0,,2.0,5.0,1.0,,1.0,6.0,,,,4.0,5.0,1.0,4.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,42.0,69.0,,1.0,1.0,9.0,1.0,2.0,,,,,2.0,30.0,66.0,1.0,31.0,16.0,,2.0,80.0,,5.0,,281.0,12.0,,16.0,14.0,2.0,,,,,16.0,72.0,9.0,9.0,386.0,158.0,143.0,3.0,6.0,1119.0,10.0,1.0,1.0,1.0,1029.0,88.0,158.0,1.0,2.0,66.0,66.0,4.0,30.0,35.0,9.0,326.0,4.0,112.0,969.0,2.0,2.0,591.0,46.0,31.0,5.0,,,,125.0,444.0,7.0,,62.0,1.0,1035.0,6.0,1.0,4.0,16.0,,3.0,1136.0,11.0,3.0,3.0,1.0,11.0,5.0,2.0,10.0,,,,,,,,1.0,,,,,,,,,,3.0,,3.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4325,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3154,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19618,274,3.0,2.0,,,10.0,,2.0,,13.0,1.0,8.0,,5.0,1.0,8.0,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,7.0,2.0,,,,,,,,2.0,,2.0,1.0,14.0,3.0,,,,,,,1.0,2.0,,1.0,,,3.0,3.0,,,,,,,2.0,1.0,1.0,,,,3.0,,65.0,,,1.0,1.0,17.0,4.0,1.0,4.0,,15.0,15.0,,1.0,1.0,,9.0,,8.0,13.0,,1.0,5.0,2.0,,3.0,,2.0,2.0,9.0,14.0,,4.0,,,17.0,1.0,,5.0,,,1.0,37.0,1.0,5.0,5.0,2.0,1.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,274,69.0,3.0,1.0,2.0,36.0,,2.0,6.0,103.0,,6.0,4.0,5.0,1.0,31.0,16.0,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,18.0,18.0,,,1.0,1.0,1.0,2.0,2.0,,,2.0,,11.0,9.0,1.0,4.0,3.0,,1.0,16.0,,1.0,1.0,32.0,2.0,,6.0,4.0,2.0,,,,,3.0,19.0,1.0,1.0,41.0,15.0,7.0,3.0,4.0,235.0,,,1.0,,120.0,13.0,7.0,5.0,1.0,31.0,31.0,1.0,10.0,7.0,1.0,36.0,,20.0,96.0,1.0,1.0,78.0,10.0,4.0,,2.0,3.0,1.0,30.0,52.0,1.0,2.0,10.0,,127.0,1.0,1.0,3.0,4.0,,,156.0,,4.0,4.0,1.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13195,274,2.0,,,,3.0,,1.0,,5.0,,5.0,4.0,4.0,,8.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,2.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,2.0,1.0,,1.0,,1.0,,,,1.0,,1.0,,9.0,6.0,,,,,,4.0,,2.0,,4.0,,0.0,2.0,2.0,,,,,,,4.0,1.0,1.0,2.0,,,3.0,,25.0,,,1.0,0.0,8.0,3.0,1.0,2.0,,11.0,11.0,,1.0,,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,,,2.0,,1.0,1.0,6.0,8.0,,1.0,,,9.0,2.0,,4.0,,,,25.0,6.0,3.0,3.0,1.0,1.0,1.0,,,,,0.0,,,,,,0.0,0.0,0.0,,,1.0,,,0.0,,,,,,,,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5428,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15116,274,91.0,3.0,,,72.0,1.0,,6.0,163.0,27.0,11.0,18.0,6.0,3.0,68.0,30.0,,3.0,1.0,,,,,1.0,,,,,,,,,,1.0,0.0,,,1.0,,1.0,1.0,3.0,2.0,,1.0,2.0,,1.0,,23.0,27.0,,,2.0,5.0,1.0,7.0,,1.0,1.0,5.0,2.0,32.0,45.0,2.0,29.0,21.0,1.0,1.0,13.0,,8.0,,83.0,6.0,,7.0,6.0,1.0,,,,,21.0,25.0,11.0,11.0,49.0,37.0,27.0,3.0,2.0,526.0,2.0,,1.0,1.0,199.0,29.0,28.0,2.0,,65.0,65.0,1.0,14.0,12.0,5.0,46.0,1.0,21.0,161.0,1.0,1.0,114.0,9.0,29.0,7.0,,2.0,2.0,28.0,89.0,6.0,,13.0,,201.0,3.0,1.0,,17.0,,33.0,344.0,2.0,13.0,13.0,4.0,1.0,6.0,1.0,9.0,1.0,,,,,,,,,,1.0,,,,,,,2.0,,6.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15685,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40320,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
