id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_fwd_zone_pass,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_cmiss_high,att_goal_low_left,att_hd_miss,att_hd_total,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_obox_miss,att_obx_centre,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,big_chance_scored,blocked_pass,challenge_lost,clearance_off_line,corner_taken,crosses_18yard,dispossessed,draws,duel_lost,duel_won,effective_clearance,effective_head_clearance,final_third_entries,fouled_final_third,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,head_pass,interception,interception_won,leftside_pass,long_pass_own_to_opp,losses,lost_corners,mins_played,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shield_ball_oop,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,times_tackled,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_distance_in_m,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,winning_goal,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_freekick_cross,accurate_launches,accurate_pull_back,accurate_through_ball,att_assist_setplay,att_bx_left,att_bx_right,att_cmiss_left,att_cmiss_right,att_fastbreak,att_freekick_goal,att_freekick_miss,att_freekick_post,att_freekick_target,att_freekick_total,att_goal_low_centre,att_goal_low_right,att_ibox_blocked,att_lf_goal,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_post,att_obox_target,att_obxd_left,att_one_on_one,att_post_high,att_sv_high_centre,att_sv_high_left,att_sv_low_left,blocked_cross,blocked_scoring_att,clean_sheet,crosses_18yardplus,effective_blocked_cross,freekick_cross,goals_conceded_obox,goal_assist_deadball,goal_assist_setplay,hand_ball,hit_woodwork,interceptions_in_box,long_pass_own_to_opp_success,offtarget_att_assist,overrun,pen_goals_conceded,post_scoring_att,second_goal_assist,shot_fastbreak,six_yard_block,total_corners_intobox,total_fastbreak,total_pull_back,accurate_goal_kicks,accurate_keeper_sweeper,accurate_keeper_throws,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,stand_catch,total_high_claim,total_keeper_sweeper,att_miss_high_left,offside_provoked,penalty_conceded,red_card,assist_blocked_shot,att_goal_high_centre,att_goal_high_right,att_hd_goal,att_ibox_post,att_post_right,error_lead_to_shot,assist_attempt_saved,att_cmiss_high_right,att_corner,att_hd_target,att_goal_high_left,att_pen_goal,own_goals,error_lead_to_goal,assist_own_goal,goal_fastbreak,assist_penalty_won,att_hd_post,att_post_left,att_sv_high_right,penalty_won,second_yellow,last_man_tackle,att_lg_centre,assist_pass_lost,att_cmiss_high_left,assist_handball_won,att_obxd_right,foul_throw_in,cross_not_claimed,dive_catch,penalty_faced,stand_save,dangerous_play,penalty_save,att_obx_left,assist_post,att_obp_goal,att_pen_target,assist_free_kick_won,att_obx_right,att_pen_post,back_pass,att_lg_left,att_pen_miss,att_lg_right
7124,210,93.0,14.0,152.0,15.0,17.0,241.0,4.0,43.0,23.0,26.0,7.0,125.0,94.0,18.0,10.0,13.0,11.0,1.0,,3.0,7.0,2.0,7.0,5.0,2.0,8.0,2.0,1.0,2.0,4.0,9.0,21.0,1.0,2.0,13.0,1.0,2.0,1.0,84.0,56.0,1.0,3.0,2.0,14.0,4.0,,,10.0,16.0,6.0,85.0,54.0,9.0,4.0,19.0,5.0,22.0,66.0,12.0,2.0,20.0,15.0,1.0,,,,4.0,37.0,9.0,9.0,35.0,13.0,15.0,4.0,1229.0,6.0,10.0,328.0,,81.0,26.0,22.0,160.0,160.0,9.0,26.0,21.0,14.0,146.0,,11.0,83.0,238.0,8.0,,13.0,119.0,21.0,9.0,8.0,12.0,12.0,148581.80813598636,125.0,19.0,224.0,5.0,18.0,27.0,11.0,331.0,28.0,5.0,14.0,15.0,,4.0,525.0,46.0,41.0,41.0,11.0,,5.0,5.0,11.0,10.0,1.0,,4.0,4.0,5.0,,1.0,,,,5.0,,1.0,1.0,3.0,,,,,1.0,1.0,,4.0,1.0,5.0,3.0,,,3.0,,,,1.0,2.0,2.0,4.0,7.0,2.0,2.0,4.0,,5.0,,,2.0,,,6.0,7.0,1.0,2.0,,,3.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
13278,210,49.0,,170.0,5.0,2.0,214.0,5.0,5.0,6.0,21.0,7.0,53.0,23.0,7.0,5.0,8.0,4.0,,,,,,,3.0,3.0,10.0,0.0,2.0,,3.0,5.0,10.0,,,2.0,,0.0,2.0,70.0,41.0,3.0,2.0,,17.0,2.0,,7.0,9.0,25.0,6.0,52.0,65.0,2.0,1.0,14.0,4.0,8.0,53.0,3.0,,8.0,5.0,,2.0,2.0,2.0,1.0,9.0,7.0,7.0,83.0,5.0,8.0,,601.0,6.0,3.0,246.0,,39.0,65.0,21.0,106.0,106.0,9.0,16.0,16.0,17.0,47.0,,4.0,100.0,207.0,10.0,,10.0,58.0,3.0,2.0,35.0,15.0,12.0,70482.98303222656,121.0,1.0,210.0,,5.0,5.0,2.0,253.0,12.0,1.0,18.0,15.0,1.0,5.0,439.0,37.0,18.0,18.0,21.0,,7.0,23.0,5.0,7.0,,,5.0,5.0,,,,0.0,,,,2.0,,,,,,,,,,,4.0,,,1.0,,1.0,,,,1.0,,,1.0,,5.0,1.0,3.0,,,3.0,,,,1.0,,3.0,4.0,1.0,,1.0,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24625,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4721,210,40.0,8.0,59.0,1.0,9.0,97.0,6.0,10.0,7.0,11.0,7.0,59.0,43.0,,5.0,1.0,,,,,,,,,,1.0,1.0,1.0,,3.0,5.0,4.0,,1.0,4.0,1.0,,,22.0,39.0,,,,7.0,14.0,,1.0,,5.0,,42.0,30.0,9.0,3.0,34.0,1.0,13.0,62.0,4.0,,14.0,9.0,,,,,3.0,18.0,15.0,15.0,32.0,25.0,6.0,,554.0,,1.0,140.0,2.0,17.0,28.0,12.0,76.0,76.0,5.0,17.0,17.0,7.0,29.0,,3.0,35.0,93.0,3.0,,1.0,51.0,18.0,9.0,7.0,7.0,6.0,64976.333984375,52.0,1.0,101.0,14.0,1.0,24.0,,145.0,5.0,,7.0,15.0,1.0,9.0,254.0,2.0,11.0,11.0,3.0,,5.0,5.0,1.0,10.0,2.0,1.0,2.0,1.0,,,4.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,1.0,1.0,5.0,,1.0,5.0,,,2.0,,1.0,11.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63634,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9417,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4487,210,196.0,32.0,253.0,,72.0,442.0,179.0,13.0,26.0,21.0,14.0,210.0,164.0,2.0,2.0,8.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,,,3.0,,1.0,,116.0,128.0,1.0,1.0,,41.0,28.0,1.0,,21.0,12.0,4.0,84.0,105.0,71.0,34.0,149.0,1.0,22.0,320.0,19.0,,41.0,31.0,,,,,34.0,72.0,29.0,29.0,181.0,161.0,12.0,13.0,1748.0,3.0,1.0,632.0,7.0,10.0,224.0,99.0,315.0,315.0,4.0,70.0,54.0,41.0,21.0,2.0,2.0,125.0,439.0,22.0,1.0,8.0,248.0,81.0,71.0,21.0,58.0,58.0,191853.31884765625,219.0,2.0,448.0,73.0,,154.0,,638.0,4.0,,2.0,56.0,3.0,213.0,1199.0,7.0,6.0,6.0,12.0,0.0,5.0,12.0,8.0,35.0,7.0,,7.0,7.0,1.0,0.0,25.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,9.0,1.0,4.0,37.0,9.0,0.0,10.0,,,,,5.0,82.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12444,210,392.0,67.0,224.0,,326.0,616.0,,4.0,15.0,31.0,,262.0,136.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,266.0,1.0,,,1.0,1.0,,,,1.0,6.0,6.0,18.0,31.0,3.0,161.0,,,765.0,30.0,,54.0,50.0,,1.0,1.0,1.0,3.0,1.0,2.0,2.0,157.0,522.0,22.0,14.0,2777.0,2.0,,590.0,,101.0,87.0,11.0,396.0,396.0,,41.0,,1.0,84.0,,,54.0,394.0,1.0,,4.0,483.0,109.0,31.0,1.0,,,147886.85131835938,162.0,,523.0,332.0,,715.0,,1006.0,,,1.0,,,,1269.0,2.0,1.0,1.0,3.0,,3.0,1.0,,,1.0,,,,,,129.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,2.0,223.0,2.0,,4.0,,,,,,1.0,,131.0,6.0,95.0,21.0,38.0,5.0,223.0,23.0,202.0,97.0,19.0,61.0,26.0,88.0,4.0,24.0,9.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,0.0,5.0,4.0,,1.0,,,,,,,,,,,
5762,210,129.0,24.0,422.0,46.0,12.0,550.0,6.0,58.0,34.0,32.0,19.0,184.0,96.0,30.0,15.0,26.0,20.0,,7.0,6.0,7.0,9.0,10.0,6.0,1.0,4.0,3.0,,7.0,8.0,13.0,34.0,8.0,9.0,34.0,3.0,6.0,1.0,191.0,94.0,1.0,11.0,3.0,38.0,18.0,,,13.0,34.0,1.0,182.0,161.0,24.0,20.0,79.0,15.0,25.0,167.0,24.0,10.0,18.0,17.0,8.0,,,,20.0,69.0,24.0,24.0,177.0,41.0,12.0,3.0,2128.0,18.0,20.0,719.0,1.0,98.0,107.0,49.0,355.0,355.0,15.0,25.0,54.0,38.0,188.0,,19.0,220.0,547.0,14.0,1.0,27.0,155.0,55.0,24.0,95.0,19.0,19.0,242811.72192382807,335.0,23.0,587.0,5.0,47.0,26.0,14.0,723.0,45.0,13.0,7.0,34.0,5.0,6.0,1200.0,112.0,67.0,67.0,48.0,0.0,19.0,45.0,14.0,18.0,3.0,,1.0,1.0,5.0,,1.0,,,1.0,2.0,4.0,4.0,2.0,2.0,,,,,,1.0,1.0,4.0,1.0,4.0,2.0,1.0,,4.0,,2.0,,1.0,,2.0,0.0,6.0,6.0,6.0,0.0,,1.0,,,,1.0,2.0,22.0,9.0,9.0,2.0,1.0,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,4.0,,,,,1.0,,1.0,1.0,,,1.0,,,,0.0,,,,1.0,1.0,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
7234,210,55.0,13.0,72.0,2.0,17.0,127.0,,3.0,8.0,8.0,4.0,23.0,11.0,2.0,,1.0,2.0,,,1.0,2.0,,1.0,1.0,,,,,1.0,,,,,,,1.0,1.0,,21.0,22.0,0.0,1.0,,4.0,7.0,,,0.0,4.0,3.0,20.0,12.0,3.0,2.0,26.0,,6.0,45.0,3.0,,4.0,3.0,,,,,2.0,10.0,8.0,8.0,45.0,16.0,2.0,1.0,226.0,,1.0,144.0,,20.0,21.0,4.0,24.0,24.0,3.0,6.0,13.0,4.0,36.0,,1.0,34.0,124.0,1.0,3.0,1.0,61.0,17.0,3.0,,0.0,0.0,30350.78039550782,45.0,1.0,86.0,1.0,2.0,21.0,,147.0,2.0,2.0,5.0,3.0,2.0,,173.0,4.0,,,1.0,0.0,3.0,,,1.0,,,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
13229,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10734,210,10.0,,6.0,,,16.0,,1.0,,1.0,,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,1.0,,,,1.0,1.0,3.0,6.0,,,2.0,,,7.0,,,2.0,1.0,,,,,,2.0,1.0,1.0,9.0,2.0,,,37.0,,,23.0,,4.0,2.0,,9.0,9.0,,2.0,,1.0,6.0,,,6.0,16.0,,,,14.0,,,,,,5265.5654296875,7.0,1.0,9.0,,,,,23.0,,,1.0,6.0,,,34.0,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12299,210,13.0,2.0,32.0,5.0,2.0,45.0,,3.0,1.0,7.0,,2.0,7.0,8.0,1.0,1.0,8.0,,,2.0,2.0,,5.0,1.0,,3.0,2.0,1.0,2.0,1.0,1.0,9.0,,1.0,4.0,,1.0,,18.0,11.0,,2.0,,6.0,4.0,,,3.0,4.0,1.0,13.0,3.0,,,7.0,,,10.0,,,,,,1.0,1.0,1.0,,4.0,,,14.0,4.0,3.0,,130.0,2.0,1.0,56.0,,12.0,10.0,3.0,26.0,26.0,2.0,2.0,7.0,6.0,15.0,,6.0,16.0,44.0,1.0,,2.0,15.0,3.0,,3.0,4.0,4.0,19437.81469726564,22.0,1.0,46.0,,5.0,3.0,,57.0,9.0,,7.0,1.0,,,84.0,16.0,4.0,4.0,,,3.0,1.0,2.0,1.0,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,2.0,,1.0,,,,,,,,,3.0,,,,,,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16607,210,282.0,43.0,148.0,,81.0,429.0,3.0,17.0,31.0,12.0,8.0,95.0,30.0,5.0,2.0,6.0,5.0,,,3.0,4.0,,4.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,3.0,,2.0,,49.0,74.0,,,,19.0,13.0,1.0,,2.0,,2.0,42.0,64.0,44.0,28.0,79.0,1.0,11.0,246.0,12.0,,13.0,11.0,,,,,28.0,59.0,21.0,21.0,112.0,153.0,5.0,17.0,1055.0,3.0,2.0,547.0,5.0,88.0,57.0,15.0,152.0,152.0,3.0,44.0,27.0,19.0,156.0,,5.0,46.0,421.0,11.0,0.0,6.0,326.0,84.0,44.0,4.0,7.0,7.0,123497.734375,98.0,,244.0,43.0,,153.0,,563.0,7.0,1.0,,25.0,3.0,3.0,726.0,14.0,9.0,9.0,5.0,0.0,5.0,3.0,1.0,15.0,,,1.0,1.0,,,8.0,,1.0,,,,1.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,5.0,,3.0,5.0,5.0,,2.0,,,,,4.0,85.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10542,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7985,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4154,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5272,210,603.0,75.0,891.0,20.0,107.0,1486.0,9.0,30.0,48.0,31.0,28.0,267.0,148.0,19.0,34.0,24.0,13.0,1.0,1.0,6.0,6.0,3.0,11.0,1.0,3.0,11.0,4.0,3.0,8.0,13.0,32.0,36.0,3.0,12.0,36.0,4.0,2.0,3.0,270.0,269.0,4.0,1.0,2.0,71.0,49.0,,2.0,17.0,46.0,8.0,179.0,188.0,28.0,14.0,312.0,8.0,47.0,542.0,31.0,4.0,58.0,54.0,4.0,3.0,2.0,3.0,14.0,137.0,60.0,60.0,488.0,212.0,15.0,4.0,2764.0,19.0,19.0,1733.0,8.0,301.0,274.0,61.0,452.0,452.0,22.0,83.0,164.0,71.0,493.0,,24.0,385.0,1428.0,43.0,4.0,28.0,672.0,141.0,28.0,35.0,29.0,27.0,330400.365234375,540.0,14.0,1150.0,42.0,21.0,197.0,,1793.0,53.0,2.0,,71.0,7.0,11.0,2364.0,45.0,56.0,56.0,48.0,0.0,8.0,22.0,13.0,49.0,7.0,1.0,8.0,7.0,6.0,,6.0,,3.0,,3.0,2.0,1.0,4.0,1.0,,2.0,,,2.0,1.0,1.0,4.0,1.0,8.0,6.0,1.0,,14.0,,,,5.0,,3.0,2.0,10.0,4.0,10.0,2.0,,4.0,,,3.0,1.0,6.0,125.0,8.0,5.0,1.0,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,,2.0,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,2.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
10428,210,154.0,15.0,201.0,,14.0,354.0,98.0,12.0,6.0,16.0,4.0,89.0,55.0,4.0,1.0,5.0,1.0,,,,,1.0,,2.0,,1.0,1.0,,,1.0,1.0,5.0,1.0,2.0,4.0,,1.0,,100.0,59.0,1.0,,1.0,34.0,14.0,1.0,,16.0,17.0,1.0,65.0,70.0,11.0,9.0,50.0,2.0,8.0,158.0,11.0,1.0,17.0,15.0,1.0,1.0,1.0,1.0,9.0,24.0,19.0,19.0,161.0,47.0,8.0,6.0,986.0,3.0,3.0,445.0,4.0,10.0,156.0,37.0,179.0,179.0,2.0,35.0,22.0,34.0,32.0,3.0,1.0,119.0,349.0,18.0,,6.0,186.0,32.0,11.0,33.0,18.0,18.0,118971.34765625,161.0,2.0,283.0,7.0,,33.0,1.0,451.0,5.0,2.0,5.0,33.0,,104.0,782.0,24.0,25.0,25.0,12.0,,7.0,19.0,5.0,22.0,1.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,4.0,1.0,2.0,2.0,4.0,,2.0,,,,,2.0,30.0,3.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
5334,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5179,210,164.0,8.0,372.0,22.0,11.0,536.0,3.0,21.0,21.0,24.0,2.0,59.0,43.0,17.0,11.0,14.0,11.0,,2.0,,2.0,4.0,7.0,2.0,,9.0,1.0,2.0,1.0,5.0,11.0,24.0,3.0,2.0,16.0,,,,135.0,74.0,1.0,2.0,4.0,19.0,9.0,,2.0,2.0,25.0,5.0,85.0,103.0,5.0,5.0,51.0,3.0,10.0,115.0,6.0,6.0,9.0,7.0,4.0,2.0,,2.0,5.0,22.0,11.0,11.0,165.0,36.0,6.0,1.0,983.0,13.0,8.0,590.0,4.0,171.0,53.0,13.0,157.0,157.0,8.0,23.0,43.0,19.0,195.0,,12.0,223.0,516.0,6.0,,17.0,179.0,16.0,5.0,64.0,2.0,2.0,115507.33020019533,262.0,7.0,433.0,,23.0,13.0,2.0,610.0,28.0,3.0,18.0,18.0,2.0,3.0,874.0,62.0,25.0,25.0,23.0,,13.0,41.0,3.0,12.0,,,,,2.0,,,,1.0,,4.0,1.0,,4.0,,,,,,,,2.0,4.0,1.0,7.0,4.0,2.0,,,,,,,,1.0,,8.0,1.0,,,,2.0,,,2.0,,,27.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3251,210,542.0,41.0,184.0,,56.0,725.0,3.0,58.0,59.0,26.0,11.0,185.0,108.0,7.0,,4.0,7.0,,,2.0,2.0,,4.0,1.0,,1.0,1.0,,2.0,,,,,1.0,3.0,1.0,1.0,,53.0,77.0,1.0,3.0,,13.0,16.0,,,1.0,5.0,6.0,97.0,99.0,119.0,51.0,92.0,,19.0,376.0,20.0,,31.0,29.0,,,,,51.0,87.0,25.0,25.0,260.0,202.0,10.0,23.0,1924.0,1.0,1.0,863.0,15.0,30.0,89.0,11.0,171.0,171.0,,44.0,33.0,13.0,193.0,,4.0,47.0,711.0,8.0,,5.0,601.0,92.0,119.0,2.0,1.0,1.0,213683.0971221924,101.0,1.0,282.0,60.0,,145.0,1.0,882.0,7.0,,6.0,35.0,,5.0,1138.0,12.0,4.0,4.0,4.0,,10.0,1.0,2.0,22.0,3.0,,1.0,1.0,1.0,,17.0,,,1.0,,,1.0,0.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,2.0,2.0,5.0,,2.0,,2.0,,,,,7.0,120.0,4.0,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
2359,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
